,"(-180.0, -174.0]","(-174.0, -168.0]","(-168.0, -162.0]","(-162.0, -156.0]","(-156.0, -150.0]","(-150.0, -144.0]","(-144.0, -138.0]","(-138.0, -132.0]","(-132.0, -126.0]","(-126.0, -120.0]","(-120.0, -114.0]","(-114.0, -108.0]","(-108.0, -102.0]","(-102.0, -96.0]","(-96.0, -90.0]","(-90.0, -84.0]","(-84.0, -78.0]","(-78.0, -72.0]","(-72.0, -66.0]","(-66.0, -60.0]","(-60.0, -54.0]","(-54.0, -48.0]","(-48.0, -42.0]","(-42.0, -36.0]","(-36.0, -30.0]","(-30.0, -24.0]","(-24.0, -18.0]","(-18.0, -12.0]","(-12.0, -6.0]","(-6.0, 0.0]","(0.0, 6.0]","(6.0, 12.0]","(12.0, 18.0]","(18.0, 24.0]","(24.0, 30.0]","(30.0, 36.0]","(36.0, 42.0]","(42.0, 48.0]","(48.0, 54.0]","(54.0, 60.0]","(60.0, 66.0]","(66.0, 72.0]","(72.0, 78.0]","(78.0, 84.0]","(84.0, 90.0]","(90.0, 96.0]","(96.0, 102.0]","(102.0, 108.0]","(108.0, 114.0]","(114.0, 120.0]","(120.0, 126.0]","(126.0, 132.0]","(132.0, 138.0]","(138.0, 144.0]","(144.0, 150.0]","(150.0, 156.0]","(156.0, 162.0]","(162.0, 168.0]","(168.0, 174.0]","(174.0, 180.0]",unit_id
1,0.001661007451932937,0.02040698468876284,0.008526344451572706,0.010675127305954645,0.007294047416559848,0.0026388241238919467,0.0010988732913402629,0.0014333417090360105,0.014289086524413463,0.07049711893881422,0.012470871961508595,0.011563122446433906,0.016006316437076694,0.0009448445598259134,0.031728466385606745,0.023522117868657082,0.01213208974844916,0.011472834327519712,0.0012021043030691497,0.004987099898624843,0.007591238232044955,0.003100428071498945,0.006619916299971958,0.006449075048603734,0.003966942321733885,0.0017411243726692116,0.03348327318343863,0.019755262972622468,0.02085762680815463,0.0025370030674654103,0.016775672294937507,0.0021472685370132537,0.0006444901614616427,0.006550385038903402,0.0006014422996434297,0.00043509531675526143,0.0016627542240095332,0.0009184020849409185,0.008105552044524419,0.01840683535324066,0.04109781214735325,0.003543636938375307,0.058066742093062285,0.02890168796335448,0.018760585657464742,0.002169094386711799,0.0037323335963808644,0.00037386162443809375,0.0007981157225019322,0.01544891667905045,0.0177942434567381,0.020653132946624478,0.0054284850253249325,0.022758117640235755,0.01936785716593571,0.013892032521039587,0.011793072245459753,0.02144954022071836,0.0007923306227936784,0.0034247710532293346,1
2,0.02620565930562144,0.018481172907115706,0.008149971729084769,0.0093788093097386,0.026108243214738477,0.019341089597810796,0.005281907174253995,0.003198950926115087,0.003774115963511108,0.050655058334136076,0.008252189111612778,0.01997803242761368,0.0493501750157235,0.00016062873922840858,0.016649454819761392,0.11886219132002639,0.016335575842438714,0.03375830206549834,0.05379165326160617,0.04550426401749833,0.021244958493046587,0.05542113787705083,0.035929867456479345,0.01465695838396849,0.02290685436711401,0.023201879821064288,0.027241614896847413,0.017398006550060578,0.05344116404189147,0.049822245764926124,0.06650724637271462,0.07637192066121042,0.12017232587514819,0.01904925137094475,0.022048202179611884,0.010975712962871937,0.004090558876230656,0.01687668714005229,0.07223387727332849,0.019987191039931,0.07445503728077431,0.002260777415199193,0.032370867757180066,0.007727707540994489,0.004700138763196184,0.04797890572724473,0.0030582061801262663,0.001840636454261994,0.0034149422527687354,0.014298646198734015,0.005545417674865251,0.005989218062488608,0.0019668582971709182,0.0061090555789213175,0.007993709069518302,0.00413822540412364,0.0010268480348484019,0.00651312987261772,0.00585506968221392,0.005927747198185669,2
4,0.008586792511142832,0.022222630566497377,0.02778007906234737,0.06931961117638237,0.04515894062504898,0.014257477554717471,0.01570256262002828,0.020770832312381443,0.05400506023781723,0.0265119791186589,0.03129547820961584,0.015195815778424103,0.021231179547474933,0.0015644069163705998,0.003846124184928916,0.0,0.004484422520789195,0.0008017573307930863,0.001438694969242975,1.7427428099552137e-06,0.0,3.376738356709189e-06,5.865227194092462e-06,0.0,1.514354842068487e-05,8.483086789159703e-06,2.4579464198364317e-08,3.239436437477513e-09,2.880656448692763e-09,5.367067206858867e-09,9.478859138805683e-08,1.4380178578849427e-05,9.250727790324345e-05,8.008175130333795e-06,9.836000371721466e-05,3.0360585767728055e-05,2.6740921862687404e-05,0.0002494816687342396,0.0023646216766497336,8.699342527452479e-08,0.0002268194561037381,0.0,0.0004343020312604944,0.0016643213082317672,0.0009634321788214265,0.003114698065983621,0.002208182918356946,0.0010197077588042663,0.004121560891877917,7.74297493926844e-05,7.673745009619987e-05,0.004443698346110364,0.0013021330664402127,0.00036070691912473284,2.6136133108866525e-05,5.25263233523906e-06,5.472133362087292e-06,1.0567738345078647e-05,9.410500712568187e-05,0.00818955465933946,4
5,0.019312818901122547,0.040560810185667456,0.03884370915299787,0.05827461956549675,0.03816108415504017,0.015345421204162565,0.025989952211162685,0.031388593079611116,0.026479106995891736,0.03719365763552856,0.015105152701058206,0.008439928500636986,0.02045730150555078,0.014133814535811818,0.01900701920105592,0.022052651684668453,0.024070058108760353,0.014105376374416296,0.016311799988551277,0.01478028871380456,0.009267749755477173,0.009842271491307501,0.01307886525725481,0.01259203815360103,0.019735629655968537,0.02109319899611935,0.0667765797356965,0.029082677785542424,0.03939988989334015,0.032766672165350855,0.04654082461535068,0.062268116177325826,0.07749671451654667,0.026574861750470514,0.033726560833863606,0.03401457006340131,0.009967069010557059,0.021996786576398118,0.11498124399705303,0.03134917285913446,0.20502501531164663,0.0035233750670034866,0.011300144915539257,0.00874487057396032,0.00199876952600513,0.012206043479585928,0.006642913072071091,0.0014181941703723011,0.004751819047739996,0.009809710923430075,0.007228134897983537,0.003938027071306723,0.014098270828494644,0.009311167940632142,0.027716237729184648,0.006703921447342086,0.006326783985241046,0.004605007032581478,0.002843014217767242,0.0032307232218864463,5
6,0.016519903571370845,0.05436910082902379,0.05680875009355343,0.1134900463305598,0.04571804516438601,0.05645827556281713,0.046564129838484423,0.05440473071208082,0.10427332514547631,0.02632217273210808,0.020880777465720927,0.014761382210330048,0.012814955796999834,0.014429339115142867,0.009776420343950015,0.004868297113567907,0.010915635156260272,0.004816294191568666,0.0017060103595214272,0.0024046363094601,0.003330951369160986,0.03781377118799393,0.026437828053743926,0.026947705367187914,0.0005579698779607497,0.00029519410290377755,0.0007044404365610803,0.0008848608097873756,0.0003612747599493671,2.713933766686458e-05,0.00014754019794998953,0.003674223891235801,0.014670465534568439,0.007428543198108445,5.70650132259803e-05,0.00515007822110964,0.001314621808063961,0.00897569484609588,0.007763924173532351,0.014720950872221795,0.004603042195097198,0.07762399455325808,0.003494569419327466,0.004915120331945111,0.001984091778675909,0.0058984152774492205,0.01098315370273794,0.0016008026560360808,0.012658039351880573,0.040049661688735076,0.05393847814600527,0.044153529160944976,0.012484985497935159,0.0054346713119610025,0.007717382716098059,0.006373731100254765,0.0021157585232136457,0.004837464626991749,0.0002954399761901327,0.010137226210829029,6
7,0.046403504953316604,0.06656330213612374,0.06031804556044522,0.07391889162076434,0.030105100233020002,0.0674157663751619,0.04041707813992825,0.04765139421535669,0.057022010535404975,0.15361320828293928,0.05565321906354733,0.028245749749028052,0.06757879083349957,0.015218793787278029,0.03674226156885466,0.020221435294272328,0.05428411880702323,0.04463996967207538,0.01383065098891751,0.04325058680350492,0.048183060537563216,0.046445852955245795,0.06242433111958595,0.04526172534183941,0.08492210739122986,0.05084994538162567,0.17604533520335577,0.08009527948781774,0.13170968441615682,0.12264680213952234,0.1313263265018579,0.07264735345534974,0.17290987102247957,0.03730969458635043,0.025414673025009837,0.020987742440463406,0.007481976390354931,0.03144367495493653,0.16072794093398304,0.03789508105708766,0.10780103696041717,0.012505242186462276,0.03882006157882206,0.01110766514436757,0.007357362288626329,0.017320742824494053,0.03596814032494555,0.010957473530563174,0.02625583707637724,0.05295473795029746,0.03875674960054054,0.04964059067433449,0.019970936277153892,0.05828925375476088,0.0491534009524605,0.03211748682968701,0.02796552519541222,0.028813766487261406,0.019663864213173766,0.029275417881892103,7
8,0.03277067139539497,0.060646251889587104,0.05935308816764358,0.14292514889386546,0.07006635285208025,0.03946433072285838,0.0439979829455079,0.058454825386297954,0.029540578765584153,0.07832093421520839,0.020620147557832126,0.022121310338861496,0.05449647567969839,0.02885311890318732,0.04548799706136707,0.025111431371151904,0.06404144302011971,0.03014992518517503,0.013124883350676061,0.04550661995729072,0.10112097272692501,0.07376963227830054,0.047094227822333246,0.07230856099012851,0.05517298160657767,0.05660043431217504,0.14452582685707827,0.05208476140305485,0.05669065649043382,0.049775983117622644,0.05483267961106839,0.06476655635888974,0.08267291160413065,0.036372353475644756,0.045343622782873225,0.032148566254535826,0.010516708805573224,0.05369642270457294,0.1391273091090929,0.06115020221694921,0.2333724727065746,0.0333372859258599,0.02361656442996369,0.011406080648202057,0.005838233837140111,0.009460659230201141,0.01730960742567847,0.010199227317989425,0.012433723975172674,0.018918369513509895,0.017832462663388025,0.04187390633187436,0.011081893769803359,0.026864782583869342,0.022190892826255793,0.016273471628904967,0.009473535146191186,0.005575430223119961,0.012821451923072795,0.053319692053555086,8
9,0.09781473986697509,0.05347867619979378,0.041254672158906054,0.12143924886475553,0.1149098089300657,0.11439955199809917,0.06471708335571186,0.08288854032062849,0.0368335206847807,0.08212726577243197,0.018658446614496848,0.05965821810308061,0.07571600331977806,0.06546244476540072,0.07969007770591507,0.09803187037405897,0.0716777625118724,0.02552601739734981,0.042551247582446085,0.07590556228065184,0.09216106344480146,0.1439174222569235,0.07659048915229964,0.08803962806329459,0.03595032785727988,0.016118644313877602,0.17116164145514493,0.06655684134725605,0.03845058358017496,0.01931085245937424,0.026306215501621107,0.0323638109580083,0.02026167134183317,0.023373904210819387,0.011588464326510527,0.007953921001100223,0.013855584694222043,0.0059231309641626425,0.035597149149967804,0.03865552850273175,0.0748434468634841,0.39125217765450787,0.12491231101027714,0.04360850281616234,0.01518906155707648,0.01409970880970811,0.029118705182049037,0.0014562173701895627,0.002855261283749329,0.04647546717279691,0.055433670478223285,0.0438439691424382,0.036243019566954734,0.03954495216174446,0.05257290742241631,0.027158711488739738,0.034820784139392914,0.027380687502900364,0.014801487418859728,0.08399489251450845,9
10,0.14847917743972305,0.1053696640860291,0.1235645575132598,0.055438277677602586,0.10913719793707043,0.0754198322001097,0.11162731023810714,0.08246545218410792,0.10333520487141773,0.0430335611089606,0.015839523287401742,0.048531202856877266,0.10137312171657914,0.08994507181770206,0.12740375697636266,0.16574046003827814,0.15650112414875153,0.06116581209939598,0.0886225643905783,0.10359039802295315,0.12008586489029201,0.06653395605894812,0.1058142175923397,0.088812136661722,0.08279474904305748,0.03160028542619842,0.021122622603692166,0.02835612120897776,0.04572340247848367,0.06026410139910644,0.05940032636948181,0.04285907967354288,0.0335833072103591,0.059398708502252526,0.06113706818818895,0.030819946467863613,0.01879877826302618,0.07070187223331463,0.08093620157873793,0.05848485848109051,0.11615282440432317,0.03209521113547033,0.05688079777861005,0.025690619889123672,0.020379649140243743,0.014135896281716543,0.03921507121099067,0.043698169967053516,0.06632048503163698,0.1022961048176501,0.04979638736078181,0.10547092359231497,0.09828571648027903,0.07603690070984889,0.08861308758500414,0.09975742216890243,0.04995494144641085,0.05424794691106749,0.10800968871415534,0.08972538050732448,10
12,0.039803614208091455,0.03724664916701397,0.05423010729442144,0.013655767669989162,0.014097679811737552,0.002858700181195796,0.004947199636589522,0.002517158917867683,0.002544647453402356,0.0067580675757617295,0.00123355222076957,0.0013860510548358582,0.001591186029911458,0.00076116475904626,0.001811842823725936,0.0054673940893254025,0.008286097594815653,0.005105726883640959,0.010462316202791975,0.052209138553573405,0.05688924165481745,0.06677757071721716,0.02245358841692876,0.15632216420660835,0.06704629434881798,2.8224698448393644e-05,8.849685579013547e-06,2.1586193959233575e-05,1.0023199482751672e-06,1.0770155540203938e-05,1.3633688181786727e-05,0.006519541590901257,0.0007124731533857946,0.004455404372638826,0.009549796143254378,0.004135915706620819,0.008306657777007866,0.00882218308703703,1.4359413758089782e-05,0.0008487137853232728,4.900012555856407e-05,0.00131832919940095,0.0027731080923060506,0.0005464439981691749,0.011157617698408893,0.007851809924775927,0.006664799339412017,0.00537948960677027,0.012651596247129042,0.059252751654406445,0.012078191835310179,0.008576059444077064,0.06298460213978388,0.021600386786041533,0.01427784503039177,0.028930734193917982,0.021632341446795166,0.023028446731452098,0.01861561373889731,0.10883537446451448,12
14,0.05308312897512234,0.06602619142914536,0.07452319337159354,0.05009726884499509,0.10609335872300925,0.020695211068937618,0.06199251429375132,0.0938400545918789,0.09980173823035436,0.1319806679813969,0.025952558373024803,0.034428495696717,0.07074962841900322,0.052544777881358105,0.11682413004336216,0.1619678550970717,0.1337180791904415,0.05528854632715239,0.081430743699752,0.09335985331199508,0.12764937781507374,0.15027850295019418,0.09731350574261378,0.092831833089964,0.04303221027795443,0.034451831546571256,0.04593925898639082,0.05405629515373888,0.09149489231432008,0.09954911710666553,0.10827516072854886,0.055667273303693386,0.05175318004638294,0.04552941083933553,0.05064860545211905,0.05152062012483557,0.02528020101497976,0.04716611299979041,0.14526697027453472,0.07891742215000797,0.14610934067697157,0.0701710235739996,0.0975275328207352,0.051346647912615534,0.06007976068652789,0.05708182655810674,0.04249117072604927,0.021439974205043323,0.05329004852951689,0.10440271388874217,0.07350184803828406,0.0681157226595256,0.05037785394027081,0.06258185642090586,0.06606684073565904,0.05486087748823031,0.04454939708995422,0.04544613979856872,0.027248959200062036,0.03345094013549479,14
15,0.030000022634437757,0.03556399599350745,0.030501830457286046,0.031249231401669214,0.03252510222977517,0.06012878709248469,0.07122085779479852,0.08874802813844035,0.11020358814801164,0.05871232214172125,0.044264142841735785,0.04128806628113043,0.07010130106378518,0.12346469373048237,0.1279286692693267,0.09120957014086586,0.07072912718746117,0.07897294768947123,0.03933946353536309,0.02572155910190007,0.043430235194262846,0.052459909899350905,0.06222588036570441,0.06253359725858991,0.022423226527275453,0.0020267912488602397,0.0017099591787014215,0.004006738731103774,0.016596450013070974,0.03447953837665799,0.02308993611110331,0.026955824884732738,0.024174614285907742,0.04039044186159489,0.030924709018831962,0.015096682683702579,0.023679546524249195,0.01751953734595925,0.015750888486932593,0.042134316774537016,0.009966646354197552,0.18229394736192583,0.08016094825367477,0.04970589858508747,0.03287491169827329,0.02541221553811947,0.023800587924705848,0.006168305786954526,0.0232647420310132,0.12431227214416962,0.08610730066600376,0.0945453492111664,0.04943396018590399,0.02290402808544691,0.026052519335065794,0.03813320820671055,0.0292252578723085,0.032196263816524316,0.024983636301523116,0.07719447327022128,15
17,0.017850148704436977,0.051005926727322515,0.032008192549491735,0.039143065051342914,0.03967426870886918,0.02019416542223188,0.0094239177981355,0.013080007317841123,0.02328171123332602,0.1559028025345017,0.07127669827273513,0.05392470160024937,0.02326118196605043,0.05444627572975441,0.14062687736767268,0.12004143730609158,0.019602074661748386,0.012335448582949137,0.016736698799176046,0.031027353078233132,0.02633608800007922,0.04749061569543838,0.043282427965485336,0.025660506255993695,0.04986539752736075,0.03507499700982341,0.06009013487960728,0.05412596032471909,0.044687653454478934,0.082943440631755,0.07070489772720503,0.05978195177989403,0.1052295417432568,0.027553456195698135,0.031005856110703528,0.018258397578169407,0.014346524825484552,0.06296431430518852,0.22457973520426863,0.08074533219663403,0.2227003419169688,0.044517151156494565,0.045770541852483346,0.021694655944065087,0.042578007784615755,0.026896495283631517,0.01400050550715676,0.05335857608051817,0.03863060700101685,0.10463561925250663,0.03346089527732476,0.052621934101606364,0.06252204598757484,0.08228695434243316,0.11871302738528054,0.08860408231829789,0.05996636996929494,0.1059760237279875,0.0954449888285553,0.030460767069076813,17
