Frame Number,Time Stamp (ms),Buffer Index
260,13133,0
261,13185,0
262,13233,0
263,13284,0
264,13335,0
265,13387,0
266,13438,0
267,13487,0
268,13537,0
269,13586,0
270,13637,0
271,13687,0
272,13739,0
273,13789,0
274,13840,0
275,13891,0
276,13940,0
277,13991,0
278,14042,0
279,14095,0
280,14145,0
281,14196,0
282,14246,0
283,14296,0
284,14347,0
285,14397,0
286,14450,0
287,14500,0
288,14552,0
289,14601,0
290,14651,0
291,14701,0
292,14752,0
293,14805,0
294,14855,0
295,14906,0
296,14957,0
297,15005,0
298,15054,0
299,15105,0
300,15158,0
301,15207,0
302,15257,0
303,15308,0
304,15358,0
305,15408,0
306,15459,0
307,15509,0
308,15562,0
309,15612,0
310,15663,0
311,15714,0
312,15764,0
313,15814,0
314,15864,0
315,15917,0
316,15968,0
317,16018,0
318,16069,0
319,16118,0
320,16169,0
321,16219,0
322,16271,0
323,16322,0
324,16373,0
325,16424,0
326,16471,0
327,16521,0
328,16572,0
329,16624,0
330,16674,0
331,16725,0
332,16775,0
333,16824,0
334,16875,0
335,16926,0
336,16978,0
337,17029,0
338,17079,0
339,17132,0
340,17180,0
341,17232,0
342,17282,0
343,17333,0
344,17384,0
345,17435,0
346,17486,0
347,17534,0
348,17586,0
349,17636,0
350,17688,0
351,17738,0
352,17791,0
353,17840,0
354,17888,0
355,17939,0
356,17989,0
357,18041,0
358,18091,0
359,18141,0
360,18193,0
361,18242,0
362,18292,0
363,18344,0
364,18394,0
365,18447,0
366,18498,0
367,18548,0
368,18599,0
369,18648,0
370,18698,0
371,18752,0
372,18802,0
373,18852,0
374,18902,0
375,18953,0
376,19002,0
377,19053,0
378,19106,0
379,19156,0
380,19207,0
381,19257,0
382,19308,0
383,19357,0
384,19407,0
385,19458,0
386,19509,0
387,19559,0
388,19610,0
389,19660,0
390,19709,0
391,19760,0
392,19810,0
393,19862,0
394,19913,0
395,19967,0
396,20017,0
397,20065,0
398,20115,0
399,20166,0
400,20219,0
401,20270,0
402,20320,0
403,20371,0
404,20419,0
405,20470,0
406,20521,0
407,20573,0
408,20623,0
409,20675,0
410,20724,0
411,20773,0
412,20825,0
413,20876,0
414,20927,0
415,20977,0
416,21027,0
417,21079,0
418,21126,0
419,21176,0
420,21229,0
421,21279,0
422,21330,0
423,21381,0
424,21431,0
425,21483,0
426,21532,0
427,21583,0
428,21634,0
429,21686,0
430,21736,0
431,21786,0
432,21837,0
433,21886,0
434,21938,0
435,21991,0
436,22041,0
437,22092,0
438,22141,0
439,22191,0
440,22241,0
441,22292,0
442,22346,0
443,22395,0
444,22445,0
445,22495,0
446,22545,0
447,22594,0
448,22645,0
449,22695,0
450,22747,0
451,22797,0
452,22849,0
453,22899,0
454,22948,0
455,22999,0
456,23051,0
457,23102,0
458,23154,0
459,23203,0
460,23255,0
461,23304,0
462,23356,0
463,23404,0
464,23458,0
465,23509,0
466,23559,0
467,23610,0
468,23657,0
469,23709,0
470,23759,0
471,23812,0
472,23862,0
473,23913,0
474,23963,0
475,24012,0
476,24062,0
477,24113,0
478,24164,0
479,24214,0
480,24265,0
481,24316,0
482,24367,0
483,24416,0
484,24468,0
485,24517,0
486,24572,0
487,24620,0
488,24671,0
489,24722,0
490,24771,0
491,24821,0
492,24873,0
493,24992,0
494,25025,0
495,25053,0
496,25078,0
497,25125,0
498,25176,0
499,25230,0
500,25280,0
501,25331,0
502,25381,0
503,25430,0
504,25479,0
505,25529,0
506,25580,0
507,25631,0
508,25681,0
509,25733,0
510,25783,0
511,25832,0
512,25883,0
513,25934,0
514,25986,0
515,26040,0
516,26089,0
517,26138,0
518,26188,0
519,26239,0
520,26289,0
521,26341,0
522,26391,0
523,26442,0
524,26493,0
525,26543,0
526,26593,0
527,26644,0
528,26697,0
529,26747,0
530,26798,0
531,26847,0
532,26896,0
533,26947,0
534,26996,0
535,27047,0
536,27099,0
537,27149,0
538,27200,0
539,27249,0
540,27300,0
541,27351,0
542,27401,0
543,27454,0
544,27504,0
545,27555,0
546,27606,0
547,27655,0
548,27707,0
549,27756,0
550,27809,0
551,27859,0
552,27909,0
553,27960,0
554,28009,0
555,28062,0
556,28115,0
557,28164,0
558,28215,0
559,28267,0
560,28315,0
561,28364,0
562,28414,0
563,28464,0
564,28516,0
565,28568,0
566,28618,0
567,28668,0
568,28718,0
569,28768,0
570,28819,0
571,28871,0
572,28921,0
573,28974,0
574,29025,0
575,29072,0
576,29124,0
577,29175,0
578,29227,0
579,29276,0
580,29327,0
581,29380,0
582,29428,0
583,29479,0
584,29529,0
585,29582,0
586,29631,0
587,29682,0
588,29736,0
589,29782,0
590,29832,0
591,29883,0
592,29935,0
593,29986,0
594,30035,0
595,30086,0
596,30134,0
597,30185,0
598,30236,0
599,30288,0
600,30340,0
601,30390,0
602,30441,0
603,30490,0
604,30540,0
605,30592,0
606,30644,0
607,30694,0
608,30744,0
609,30795,0
610,30846,0
611,30894,0
612,30947,0
613,30998,0
614,31049,0
615,31099,0
616,31149,0
617,31200,0
618,31250,0
619,31300,0
620,31351,0
621,31402,0
622,31454,0
623,31503,0
624,31553,0
625,31603,0
626,31653,0
627,31704,0
628,31756,0
629,31806,0
630,31857,0
631,31908,0
632,31956,0
633,32007,0
634,32060,0
635,32111,0
636,32161,0
637,32212,0
638,32262,0
639,32312,0
640,32362,0
641,32413,0
642,32466,0
643,32517,0
644,32567,0
645,32616,0
646,32665,0
647,32717,0
648,32769,0
649,32820,0
650,32870,0
651,32920,0
652,32970,0
653,33020,0
654,33070,0
655,33121,0
656,33173,0
657,33223,0
658,33274,0
659,33324,0
660,33374,0
661,33424,0
662,33475,0
663,33529,0
664,33579,0
665,33628,0
666,33680,0
667,33729,0
668,33780,0
669,33830,0
670,33883,0
671,33933,0
672,33984,0
673,34033,0
674,34085,0
675,34134,0
676,34185,0
677,34237,0
678,34288,0
679,34338,0
680,34389,0
681,34437,0
682,34487,0
683,34538,0
684,34588,0
685,34640,0
686,34689,0
687,34741,0
688,34791,0
689,34840,0
690,34891,0
691,34942,0
692,34996,0
693,35046,0
694,35097,0
695,35147,0
696,35196,0
697,35247,0
698,35297,0
699,35350,0
700,35401,0
701,35451,0
702,35502,0
703,35551,0
704,35602,0
705,35652,0
706,35704,0
707,35756,0
708,35807,0
709,35855,0
710,35905,0
711,35954,0
712,36005,0
713,36054,0
714,36107,0
715,36158,0
716,36208,0
717,36258,0
718,36308,0
719,36359,0
720,36410,0
721,36461,0
722,36513,0
723,36563,0
724,36614,0
725,36664,0
726,36714,0
727,36769,0
728,36817,0
729,36868,0
730,36918,0
731,36968,0
732,37018,0
733,37068,0
734,37119,0
735,37171,0
736,37222,0
737,37272,0
738,37324,0
739,37372,0
740,37422,0
741,37472,0
742,37524,0
743,37575,0
744,37626,0
745,37675,0
746,37725,0
747,37775,0
748,37826,0
749,37878,0
750,37928,0
751,37981,0
752,38032,0
753,38081,0
754,38131,0
755,38181,0
756,38234,0
757,38287,0
758,38334,0
759,38385,0
760,38435,0
761,38486,0
762,38536,0
763,38588,0
764,38638,0
765,38690,0
766,38740,0
767,38788,0
768,38839,0
769,38889,0
770,38941,0
771,38991,0
772,39042,0
773,39091,0
774,39142,0
775,39192,0
776,39243,0
777,39294,0
778,39346,0
779,39397,0
780,39448,0
781,39498,0
782,39547,0
783,39599,0
784,39649,0
785,39702,0
786,39753,0
787,39802,0
788,39853,0
789,39902,0
790,39954,0
791,40008,0
792,40057,0
793,40107,0
794,40156,0
795,40208,0
796,40258,0
797,40307,0
798,40358,0
799,40410,0
800,40461,0
801,40511,0
802,40562,0
803,40610,0
804,40661,0
805,40711,0
806,40762,0
807,40812,0
808,40864,0
809,40915,0
810,40964,0
811,41016,0
812,41067,0
813,41119,0
814,41169,0
815,41219,0
816,41270,0
817,41319,0
818,41370,0
819,41421,0
820,41473,0
821,41524,0
822,41575,0
823,41627,0
824,41674,0
825,41727,0
826,41775,0
827,41829,0
828,41878,0
829,41929,0
830,41978,0
831,42027,0
832,42078,0
833,42128,0
834,42180,0
835,42230,0
836,42333,0
837,42382,0
838,42431,0
839,42484,0
840,42536,0
841,42586,0
842,42636,0
843,42687,0
844,42736,0
845,42787,0
846,42837,0
847,42890,0
848,42941,0
849,42992,0
850,43041,0
851,43092,0
852,43141,0
853,43193,0
854,43242,0
855,43295,0
856,43345,0
857,43396,0
858,43445,0
859,43494,0
860,43545,0
861,43596,0
862,43647,0
863,43698,0
864,43749,0
865,43798,0
866,43848,0
867,43899,0
868,43949,0
869,44003,0
870,44054,0
871,44104,0
872,44154,0
873,44203,0
874,44254,0
875,44304,0
876,44360,0
877,44407,0
878,44459,0
879,44510,0
880,44558,0
881,44609,0
882,44660,0
883,44712,0
884,44763,0
885,44813,0
886,44863,0
887,44911,0
888,44961,0
889,45013,0
890,45065,0
891,45177,0
892,45213,0
893,45238,0
894,45266,0
895,45316,0
896,45367,0
897,45421,0
898,45473,0
899,45521,0
900,45571,0
901,45622,0
902,45672,0
903,45722,0
904,45774,0
905,45825,0
906,45877,0
907,45925,0
908,45977,0
909,46026,0
910,46078,0
911,46128,0
912,46181,0
913,46233,0
914,46283,0
915,46331,0
916,46380,0
917,46430,0
918,46481,0
919,46533,0
920,46583,0
921,46634,0
922,46684,0
923,46733,0
924,46784,0
925,46834,0
926,46887,0
927,46939,0
928,46990,0
929,47040,0
930,47089,0
931,47139,0
932,47190,0
933,47243,0
934,47293,0
935,47344,0
936,47394,0
937,47443,0
938,47496,0
939,47545,0
940,47596,0
941,47647,0
942,47699,0
943,47748,0
944,47797,0
945,47848,0
946,47898,0
947,47950,0
948,48000,0
949,48051,0
950,48100,0
951,48150,0
952,48201,0
953,48253,0
954,48304,0
955,48358,0
956,48405,0
957,48457,0
958,48506,0
959,48556,0
960,48607,0
961,48658,0
962,48711,0
963,48761,0
964,48811,0
965,48861,0
966,48911,0
967,48962,0
968,49014,0
969,49065,0
970,49116,0
971,49165,0
972,49217,0
973,49265,0
974,49315,0
975,49367,0
976,49418,0
977,49470,0
978,49518,0
979,49569,0
980,49618,0
981,49669,0
982,49720,0
983,49772,0
984,49823,0
985,49874,0
986,49926,0
987,49975,0
988,50026,0
989,50075,0
990,50129,0
991,50178,0
992,50229,0
993,50278,0
994,50328,0
995,50378,0
996,50429,0
997,50481,0
998,50532,0
999,50582,0
1000,50633,0
1001,50682,0
1002,50734,0
1003,50784,0
1004,50835,0
1005,50885,0
1006,50935,0
1007,50987,0
1008,51035,0
1009,51086,0
1010,51137,0
1011,51188,0
1012,51238,0
1013,51288,0
1014,51339,0
1015,51389,0
1016,51439,0
1017,51491,0
1018,51544,0
1019,51594,0
1020,51644,0
1021,51696,0
1022,51746,0
1023,51796,0
1024,51846,0
1025,51899,0
1026,51949,0
1027,52001,0
1028,52049,0
1029,52100,0
1030,52149,0
1031,52202,0
1032,52251,0
1033,52303,0
1034,52353,0
1035,52403,0
1036,52453,0
1037,52502,0
1038,52553,0
1039,52604,0
1040,52656,0
1041,52706,0
1042,52757,0
1043,52807,0
1044,52857,0
1045,52907,0
1046,52958,0
1047,53011,0
1048,53062,0
1049,53113,0
1050,53162,0
1051,53212,0
1052,53263,0
1053,53313,0
1054,53365,0
1055,53416,0
1056,53467,0
1057,53517,0
1058,53568,0
1059,53617,0
1060,53668,0
1061,53720,0
1062,53770,0
1063,53821,0
1064,53870,0
1065,53920,0
1066,53970,0
1067,54021,0
1068,54073,0
1069,54122,0
1070,54173,0
1071,54223,0
1072,54273,0
1073,54325,0
1074,54376,0
1075,54430,0
1076,54481,0
1077,54529,0
1078,54579,0
1079,54629,0
1080,54680,0
1081,54730,0
1082,54783,0
1083,54836,0
1084,54885,0
1085,54934,0
1086,54984,0
1087,55035,0
1088,55085,0
1089,55138,0
1090,55188,0
1091,55238,0
1092,55288,0
1093,55338,0
1094,55387,0
1095,55437,0
1096,55488,0
1097,55540,0
1098,55590,0
1099,55641,0
1100,55691,0
1101,55741,0
1102,55791,0
1103,55842,0
1104,55895,0
1105,55947,0
1106,55997,0
1107,56047,0
1108,56097,0
1109,56147,0
1110,56197,0
1111,56250,0
1112,56301,0
1113,56351,0
1114,56402,0
1115,56452,0
1116,56503,0
1117,56553,0
1118,56603,0
1119,56655,0
1120,56707,0
1121,56756,0
1122,56806,0
1123,56855,0
1124,56905,0
1125,56957,0
1126,57007,0
1127,57058,0
1128,57108,0
1129,57159,0
1130,57208,0
1131,57260,0
1132,57312,0
1133,57363,0
1134,57414,0
1135,57464,0
1136,57514,0
1137,57564,0
1138,57614,0
1139,57666,0
1140,57717,0
1141,57768,0
1142,57818,0
1143,57868,0
1144,57918,0
1145,57969,0
1146,58022,0
1147,58072,0
1148,58122,0
1149,58174,0
1150,58224,0
1151,58272,0
1152,58322,0
1153,58372,0
1154,58424,0
1155,58476,0
1156,58525,0
1157,58576,0
1158,58625,0
1159,58676,0
1160,58727,0
1161,58779,0
1162,58830,0
1163,58881,0
1164,58932,0
1165,58981,0
1166,59032,0
1167,59082,0
1168,59134,0
1169,59186,0
1170,59235,0
1171,59287,0
1172,59335,0
1173,59387,0
1174,59436,0
1175,59488,0
1176,59540,0
1177,59590,0
1178,59640,0
1179,59689,0
1180,59740,0
1181,59790,0
1182,59842,0
1183,59892,0
1184,59942,0
1185,59993,0
1186,60045,0
1187,60093,0
1188,60144,0
1189,60196,0
1190,60246,0
1191,60297,0
1192,60347,0
1193,60397,0
1194,60449,0
1195,60499,0
1196,60552,0
1197,60602,0
1198,60652,0
1199,60702,0
1200,60753,0
1201,60802,0
1202,60853,0
1203,60906,0
1204,60957,0
1205,61011,0
1206,61057,0
1207,61108,0
1208,61158,0
1209,61207,0
1210,61260,0
1211,61310,0
1212,61360,0
1213,61410,0
1214,61460,0
1215,61509,0
1216,61561,0
1217,61611,0
1218,61662,0
1219,61713,0
1220,61764,0
1221,61815,0
1222,61864,0
1223,61914,0
1224,61966,0
1225,62018,0
1226,62070,0
1227,62120,0
1228,62170,0
1229,62219,0
1230,62270,0
1231,62321,0
1232,62373,0
1233,62424,0
1234,62474,0
1235,62525,0
1236,62574,0
1237,62625,0
1238,62675,0
1239,62727,0
1240,62778,0
1241,62828,0
1242,62878,0
1243,62927,0
1244,62977,0
1245,63028,0
1246,63144,0
1247,63175,0
1248,63200,0
1249,63230,0
1250,63281,0
1251,63332,0
1252,63383,0
1253,63436,0
1254,63486,0
1255,63537,0
1256,63588,0
1257,63638,0
1258,63688,0
1259,63738,0
1260,63791,0
1261,63842,0
1262,63892,0
1263,63942,0
1264,63993,0
1265,64042,0
1266,64093,0
1267,64146,0
1268,64196,0
1269,64247,0
1270,64296,0
1271,64346,0
1272,64395,0
1273,64446,0
1274,64496,0
1275,64548,0
1276,64599,0
1277,64649,0
1278,64700,0
1279,64749,0
1280,64801,0
1281,64851,0
1282,64904,0
1283,64955,0
1284,65006,0
1285,65056,0
1286,65105,0
1287,65155,0
1288,65206,0
1289,65258,0
1290,65311,0
1291,65360,0
1292,65410,0
1293,65461,0
1294,65510,0
1295,65560,0
1296,65613,0
1297,65663,0
1298,65714,0
1299,65763,0
1300,65813,0
1301,65863,0
1302,65913,0
1303,65966,0
1304,66015,0
1305,66066,0
1306,66119,0
1307,66166,0
1308,66216,0
1309,66268,0
1310,66319,0
1311,66371,0
1312,66422,0
1313,66472,0
1314,66522,0
1315,66572,0
1316,66622,0
1317,66674,0
1318,66725,0
1319,66776,0
1320,66826,0
1321,66875,0
1322,66927,0
1323,66978,0
1324,67029,0
1325,67080,0
1326,67132,0
1327,67182,0
1328,67231,0
1329,67281,0
1330,67331,0
1331,67381,0
1332,67433,0
1333,67484,0
1334,67533,0
1335,67584,0
1336,67633,0
1337,67685,0
1338,67735,0
1339,67787,0
1340,67838,0
1341,67889,0
1342,67940,0
1343,67989,0
1344,68040,0
1345,68090,0
1346,68142,0
1347,68193,0
1348,68245,0
1349,68294,0
1350,68344,0
1351,68394,0
1352,68444,0
1353,68497,0
1354,68548,0
1355,68599,0
1356,68649,0
1357,68698,0
1358,68748,0
1359,68798,0
1360,68850,0
1361,68900,0
1362,68951,0
1363,69001,0
1364,69050,0
1365,69101,0
1366,69152,0
1367,69205,0
1368,69254,0
1369,69305,0
1370,69356,0
1371,69406,0
1372,69457,0
1373,69507,0
1374,69560,0
1375,69610,0
1376,69660,0
1377,69711,0
1378,69760,0
1379,69811,0
1380,69861,0
1381,69913,0
1382,69965,0
1383,70015,0
1384,70066,0
1385,70116,0
1386,70166,0
1387,70216,0
1388,70266,0
1389,70318,0
1390,70368,0
1391,70418,0
1392,70469,0
1393,70518,0
1394,70569,0
1395,70619,0
1396,70671,0
1397,70721,0
1398,70772,0
1399,70826,0
1400,70873,0
1401,70924,0
1402,70978,0
1403,71027,0
1404,71078,0
1405,71127,0
1406,71178,0
1407,71227,0
1408,71279,0
1409,71329,0
1410,71381,0
1411,71433,0
1412,71482,0
1413,71533,0
1414,71582,0
1415,71634,0
1416,71683,0
1417,71735,0
1418,71785,0
1419,71836,0
1420,71886,0
1421,71935,0
1422,71986,0
1423,72038,0
1424,72088,0
1425,72139,0
1426,72190,0
1427,72240,0
1428,72293,0
1429,72343,0
1430,72394,0
1431,72445,0
1432,72495,0
1433,72545,0
1434,72595,0
1435,72645,0
1436,72695,0
1437,72745,0
1438,72798,0
1439,72849,0
1440,72901,0
1441,72949,0
1442,73000,0
1443,73050,0
1444,73101,0
1445,73153,0
1446,73203,0
1447,73253,0
1448,73304,0
1449,73353,0
1450,73403,0
1451,73454,0
1452,73504,0
1453,73555,0
1454,73607,0
1455,73657,0
1456,73707,0
1457,73756,0
1458,73807,0
1459,73858,0
1460,73911,0
1461,73962,0
1462,74012,0
1463,74063,0
1464,74112,0
1465,74163,0
1466,74213,0
1467,74266,0
1468,74317,0
1469,74367,0
1470,74418,0
1471,74468,0
1472,74517,0
1473,74568,0
1474,74620,0
1475,74670,0
1476,74721,0
1477,74771,0
1478,74819,0
1479,74870,0
1480,74921,0
1481,74973,0
1482,75023,0
1483,75075,0
1484,75125,0
1485,75173,0
1486,75223,0
1487,75275,0
1488,75327,0
1489,75380,0
1490,75429,0
1491,75480,0
1492,75530,0
1493,75580,0
1494,75630,0
1495,75682,0
1496,75733,0
1497,75784,0
1498,75833,0
1499,75883,0
1500,75934,0
1501,75985,0
1502,76037,0
1503,76087,0
1504,76139,0
1505,76190,0
1506,76239,0
1507,76288,0
1508,76338,0
1509,76389,0
1510,76439,0
1511,76491,0
1512,76541,0
1513,76592,0
1514,76641,0
1515,76692,0
1516,76742,0
1517,76794,0
1518,76846,0
1519,76898,0
1520,76947,0
1521,76997,0
1522,77048,0
1523,77097,0
1524,77150,0
1525,77201,0
1526,77251,0
1527,77301,0
1528,77352,0
1529,77402,0
1530,77453,0
1531,77504,0
1532,77555,0
1533,77607,0
1534,77658,0
1535,77705,0
1536,77755,0
1537,77805,0
1538,77857,0
1539,77907,0
1540,77958,0
1541,78009,0
1542,78058,0
1543,78109,0
1544,78161,0
1545,78211,0
1546,78265,0
1547,78314,0
1548,78365,0
1549,78413,0
1550,78465,0
1551,78514,0
1552,78567,0
1553,78619,0
1554,78668,0
1555,78719,0
1556,78768,0
1557,78818,0
1558,78870,0
1559,78922,0
1560,78972,0
1561,79023,0
1562,79073,0
1563,79123,0
1564,79173,0
1565,79223,0
1566,79273,0
1567,79325,0
1568,79375,0
1569,79425,0
1570,79477,0
1571,79526,0
1572,79576,0
1573,79627,0
1574,79678,0
1575,79730,0
1576,79781,0
1577,79832,0
1578,79880,0
1579,79932,0
1580,79982,0
1581,80035,0
1582,80088,0
1583,80135,0
1584,80186,0
1585,80236,0
1586,80287,0
1587,80337,0
1588,80389,0
1589,80440,0
1590,80490,0
1591,80540,0
1592,80590,0
1593,80641,0
1594,80691,0
1595,80743,0
1596,80793,0
1597,80843,0
1598,80893,0
1599,80942,0
1600,80993,0
1601,81046,0
1602,81097,0
1603,81147,0
1604,81199,0
1605,81251,0
1606,81298,0
1607,81349,0
1608,81401,0
1609,81453,0
1610,81504,0
1611,81553,0
1612,81603,0
1613,81653,0
1614,81703,0
1615,81755,0
1616,81806,0
1617,81857,0
1618,81908,0
1619,81959,0
1620,82008,0
1621,82058,0
1622,82109,0
1623,82161,0
1624,82211,0
1625,82261,0
1626,82312,0
1627,82362,0
1628,82411,0
1629,82462,0
1630,82512,0
1631,82565,0
1632,82614,0
1633,82665,0
1634,82716,0
1635,82765,0
1636,82816,0
1637,82867,0
1638,82919,0
1639,82971,0
1640,83021,0
1641,83072,0
1642,83121,0
1643,83171,0
1644,83222,0
1645,83274,0
1646,83325,0
1647,83375,0
1648,83425,0
1649,83476,0
1650,83526,0
1651,83576,0
1652,83628,0
1653,83680,0
1654,83730,0
1655,83779,0
1656,83897,0
1657,83923,0
1658,83949,0
1659,83982,0
1660,84032,0
1661,84083,0
1662,84136,0
1663,84182,0
1664,84232,0
1665,84284,0
1666,84337,0
1667,84387,0
1668,84437,0
1669,84488,0
1670,84538,0
1671,84588,0
1672,84639,0
1673,84691,0
1674,84741,0
1675,84792,0
1676,84843,0
1677,84891,0
1678,84943,0
1679,84993,0
1680,85046,0
1681,85098,0
1682,85147,0
1683,85198,0
1684,85247,0
1685,85296,0
1686,85346,0
1687,85397,0
1688,85448,0
1689,85499,0
1690,85550,0
1691,85601,0
1692,85649,0
1693,85700,0
1694,85756,0
1695,85806,0
1696,85855,0
1697,85905,0
1698,85956,0
1699,86005,0
1700,86056,0
1701,86106,0
1702,86162,0
1703,86209,0
1704,86260,0
1705,86310,0
1706,86360,0
1707,86410,0
1708,86460,0
1709,86516,0
1710,86564,0
1711,86615,0
1712,86665,0
1713,86713,0
1714,86763,0
1715,86815,0
1716,86868,0
1717,86917,0
1718,86966,0
1719,87017,0
1720,87066,0
1721,87117,0
1722,87168,0
1723,87221,0
1724,87271,0
1725,87322,0
1726,87373,0
1727,87423,0
1728,87473,0
1729,87523,0
1730,87576,0
1731,87628,0
1732,87676,0
1733,87726,0
1734,87776,0
1735,87827,0
1736,87878,0
1737,87931,0
1738,87980,0
1739,88031,0
1740,88082,0
1741,88131,0
1742,88181,0
1743,88231,0
1744,88281,0
1745,88333,0
1746,88384,0
1747,88435,0
1748,88484,0
1749,88534,0
1750,88585,0
1751,88635,0
1752,88687,0
1753,88738,0
1754,88790,0
1755,88841,0
1756,88890,0
1757,88940,0
1758,88990,0
1759,89042,0
1760,89094,0
1761,89143,0
1762,89194,0
1763,89244,0
1764,89295,0
1765,89345,0
1766,89400,0
1767,89450,0
1768,89499,0
1769,89549,0
1770,89598,0
1771,89649,0
1772,89699,0
1773,89750,0
1774,89800,0
1775,89850,0
1776,89902,0
1777,89951,0
1778,90002,0
1779,90052,0
1780,90105,0
1781,90156,0
1782,90205,0
1783,90257,0
1784,90306,0
1785,90357,0
1786,90407,0
1787,90461,0
1788,90510,0
1789,90560,0
1790,90610,0
1791,90661,0
1792,90711,0
1793,90763,0
1794,90814,0
1795,90864,0
1796,90915,0
1797,90964,0
1798,91015,0
1799,91066,0
1800,91116,0
1801,91168,0
1802,91218,0
1803,91268,0
1804,91320,0
1805,91370,0
1806,91419,0
1807,91469,0
1808,91520,0
1809,91572,0
1810,91622,0
1811,91672,0
1812,91723,0
1813,91773,0
1814,91824,0
1815,91875,0
1816,91928,0
1817,91978,0
1818,92028,0
1819,92079,0
1820,92128,0
1821,92178,0
1822,92229,0
1823,92282,0
1824,92333,0
1825,92382,0
1826,92433,0
1827,92484,0
1828,92534,0
1829,92584,0
1830,92636,0
1831,92685,0
1832,92737,0
1833,92787,0
1834,92835,0
1835,92886,0
1836,92937,0
1837,92989,0
1838,93040,0
1839,93089,0
1840,93141,0
1841,93190,0
1842,93240,0
1843,93291,0
1844,93345,0
1845,93396,0
1846,93444,0
1847,93496,0
1848,93546,0
1849,93595,0
1850,93646,0
1851,93698,0
1852,93750,0
1853,93801,0
1854,93851,0
1855,93899,0
1856,93950,0
1857,94001,0
1858,94054,0
1859,94104,0
1860,94154,0
1861,94205,0
1862,94254,0
1863,94303,0
1864,94354,0
1865,94404,0
1866,94456,0
1867,94507,0
1868,94557,0
1869,94608,0
1870,94657,0
