,"(-180.0, -174.0]","(-174.0, -168.0]","(-168.0, -162.0]","(-162.0, -156.0]","(-156.0, -150.0]","(-150.0, -144.0]","(-144.0, -138.0]","(-138.0, -132.0]","(-132.0, -126.0]","(-126.0, -120.0]","(-120.0, -114.0]","(-114.0, -108.0]","(-108.0, -102.0]","(-102.0, -96.0]","(-96.0, -90.0]","(-90.0, -84.0]","(-84.0, -78.0]","(-78.0, -72.0]","(-72.0, -66.0]","(-66.0, -60.0]","(-60.0, -54.0]","(-54.0, -48.0]","(-48.0, -42.0]","(-42.0, -36.0]","(-36.0, -30.0]","(-30.0, -24.0]","(-24.0, -18.0]","(-18.0, -12.0]","(-12.0, -6.0]","(-6.0, 0.0]","(0.0, 6.0]","(6.0, 12.0]","(12.0, 18.0]","(18.0, 24.0]","(24.0, 30.0]","(30.0, 36.0]","(36.0, 42.0]","(42.0, 48.0]","(48.0, 54.0]","(54.0, 60.0]","(60.0, 66.0]","(66.0, 72.0]","(72.0, 78.0]","(78.0, 84.0]","(84.0, 90.0]","(90.0, 96.0]","(96.0, 102.0]","(102.0, 108.0]","(108.0, 114.0]","(114.0, 120.0]","(120.0, 126.0]","(126.0, 132.0]","(132.0, 138.0]","(138.0, 144.0]","(144.0, 150.0]","(150.0, 156.0]","(156.0, 162.0]","(162.0, 168.0]","(168.0, 174.0]","(174.0, 180.0]",unit_id
1,0.03756804950591823,0.014227225381262391,0.01890605751115277,0.01396076683262446,0.006877689750163456,0.014840887788002605,0.08436995386961993,0.05837339184255613,0.057690995944908285,0.1353165790223193,0.03438385140540886,0.021914112749274486,0.01652980709444613,0.01898424322238438,0.014926105937169185,0.00870509450553768,0.0028878922790619224,0.004836911163336,0.0315247160966922,0.0006929399494875124,0.011232894449663248,0.001918533108157883,0.009585074093986562,0.013526348133259458,0.006300022024103244,0.012897349419397693,0.015303444157434598,0.005155510369610797,0.022289413483552463,0.008609159674685599,0.011520254671045603,0.008677253845183195,0.018551395190705647,0.023911152353328965,0.030917578431590917,0.007011001155282379,0.020329642045066362,0.019865010274113113,0.026523978073334592,0.030874411056218694,0.010840191075726277,0.02080937101308106,0.054885892432372775,0.03903067222654164,0.0063331311142732155,0.004091492996794116,0.031611758492671935,0.053749097989569415,0.012006374591361686,0.02785282556547041,0.006005331601092465,0.014260230348590613,0.014707826675478297,0.06987437803526456,0.03025372017699892,0.03117335203452567,0.03025594004908047,0.020914991260395987,0.03812743596759715,0.028350542099727902,1
4,0.28821495121113677,0.2656868014664093,0.22520858875499103,0.24510578308268302,0.23336248830395834,0.2294478920046415,0.2709426393764656,0.2576584401786871,0.3188152557952718,0.2914740780455842,0.30023344631605664,0.31536773291254666,0.21389916211942778,0.22605583475382574,0.22671095751456946,0.28858494952689046,0.295032643558824,0.30334783359301,0.400868899984686,0.3270334105889269,0.35108354997139185,0.3675897259649072,0.31940075944509716,0.23811360337724952,0.2644117024801377,0.2075692239541108,0.1948107347820928,0.18874990046998844,0.2484397137071884,0.17834925837873244,0.19363413649592753,0.1746188844785675,0.18100797942128088,0.17259035557694025,0.17590486128455,0.11446511388368423,0.0979364359039668,0.09282633080267834,0.13347636917541908,0.11767137858032699,0.11128673172126681,0.12769267099398193,0.1339510151587408,0.13423043881071534,0.10206104909170938,0.14815262985471875,0.16994483179712036,0.14205083901073712,0.09930709254544273,0.2184371860486016,0.13125981607983003,0.15132093107488967,0.15419936714361995,0.24470296284075635,0.2124450010064834,0.18402779715636577,0.20107616079832016,0.19747892683228,0.24231821306506632,0.2347450230838543,4
13,0.026423144236012445,0.023425603494558026,0.02796957951116832,0.040620992153650046,0.032516022147154,0.034413793904630945,0.031154782557317774,0.07026916204184352,0.07585593685389903,0.04820644658138509,0.021201417398308546,0.023556116822390647,0.08408806553200007,0.02389794817260718,0.0205699184134731,0.03732761571408366,0.11183322831158665,0.030159240965868212,0.016364029671869507,0.006886787816280646,0.03179830812210789,0.015733459037318792,0.03658495407704308,0.10938335659378697,0.038115997639145756,0.0411413347305825,0.034762737230809124,0.06603792160682131,0.03271618136994164,0.03195592607841364,0.06480644508370169,0.0752523858793976,0.06397521296572026,0.06883609944790073,0.03978730077059431,0.06424154255447136,0.06785729508790571,0.08155771540957472,0.057487820457494086,0.01530565217529017,0.054056963639469845,0.04086252852277765,0.05235222940545016,0.07410537542520954,0.042938819138417066,0.07187562971294666,0.05002979315581699,0.0896800689886252,0.0385333410188153,0.06788701969726975,0.05428932962144261,0.04703085114513928,0.04665180894200844,0.057843055949421435,0.0777914148694494,0.0625176856501311,0.06412236408460324,0.055680937918937766,0.04205122927648975,0.04090465541732098,13
15,0.08726811867443687,0.05034509302881145,0.04389178237961071,0.0490026200220553,0.05373045275874526,0.03621983131802576,0.08202420551136483,0.05317174038886917,0.08954240940240622,0.13737582286669195,0.0778205185521022,0.08583703481150483,0.041730272218491474,0.11071765756782022,0.08950297815051704,0.08712195082255207,0.09850728081720735,0.11035101342282361,0.1457325374014117,0.1547926478056516,0.11538685664735804,0.09999398489153535,0.08443002079017581,0.034841211282800925,0.06239465795756316,0.06962118606333552,0.05949594795309214,0.044981805794098266,0.06054843495650776,0.03659761512821765,0.029301937383958133,0.03223467215658521,0.01368023489602924,0.024499597257800404,0.027060779974809258,0.009663939449192463,0.010251175608670155,0.004751124123697812,0.01590468791265028,0.030496322996371054,0.013453351454157157,0.026343053466905592,0.007976728034809802,0.008500567242546374,0.0033596751131346344,0.004645560852554164,0.014416049293054426,0.01062310701432463,0.017709966425343095,0.02233279413910691,0.008918842753956352,0.014964228110473802,0.0055501483571140505,0.030494793763472666,0.029653602959795435,0.027730169379153926,0.046356070832963975,0.04949072126852533,0.06628933985829046,0.06582756250547486,15
16,0.06615788531638972,0.041864964170011815,0.03482010301697085,0.0417126836148926,0.04790407981673565,0.03378613439751196,0.09040454707298166,0.06206597122675892,0.08273062632122177,0.15509129333249438,0.07594880918511317,0.05886204533587775,0.054309700672237865,0.03609190254366258,0.03747611262841024,0.04380472636060836,0.036316767894153563,0.03662249821068329,0.04765206817280753,0.05517924254066917,0.050706413043556234,0.06628725605441838,0.05173266546399193,0.032390264050695616,0.036376230669511664,0.026937238385567407,0.02667336365517476,0.033337499410505754,0.04202221148390118,0.024824035171914467,0.0394476616573022,0.02045343966333954,0.024270130692150716,0.030036966639311276,0.03971021682293885,0.016881421012698763,0.010712542504972333,0.00923561720285773,0.01675969183953121,0.037522989355316255,0.00804984927236547,0.019168568498946555,0.015624514082028966,0.016096219695080696,0.008475492979785606,0.009352627109780784,0.012670344202919818,0.01213461689678914,0.0036408843138720746,0.03452429905062515,0.01392026979398182,0.02328483253881465,0.0220752983686828,0.054200215256384604,0.050069112166029786,0.03585941823396498,0.04727862812927471,0.03460043129577853,0.060770743119801615,0.04243811314818359,16
17,0.046675865768644784,0.03253973240749,0.03501927511835162,0.08036852848766048,0.05705203105432483,0.04458212376148997,0.026382012839762502,0.021485567348831013,0.03526952849478922,0.03328631275763629,0.11303291204086181,0.10887984558585359,0.06434492988097745,0.13328520626094675,0.13858081849003523,0.1482681609388717,0.14777779633593227,0.21114412689787626,0.31483527115669624,0.17639475311030695,0.0446656387985664,0.06562511775166949,0.0846005538158134,0.03248750858969756,0.009020889005856413,0.0009449598026260655,0.0060314613638467966,0.007757533669603889,0.01044859570774187,0.007844242485008973,0.01378781866035843,0.019249969538248,0.008323019733870054,0.004414848232888332,0.004924886034999426,0.006544237920330527,0.0013000533468133842,0.0019011361657099704,0.0021341513363938936,0.004535604592681171,0.006313897835859159,0.003747502293387403,0.0035850142624927143,0.022499596907907583,0.04060531372566839,0.00980509545854481,0.02144399199448344,0.004176868653062195,0.015286117754690855,0.015319528267536995,0.014418128513852907,0.018223216439637164,0.008560495359162326,0.021874672847287717,0.024884428363741492,0.017446429352524998,0.035824991509146274,0.038505511760454816,0.04264252878231312,0.05983548774652199,17
19,0.14685344476629106,0.10968848375932015,0.13274084849235698,0.13509241296829633,0.12586841333229898,0.13211769276370325,0.202703702481417,0.18696208110501214,0.22747083478249583,0.3012781423201312,0.174889275918146,0.2131863441647214,0.14246346215160852,0.1671331871981083,0.14904050496074933,0.12351881408737134,0.13832073867335118,0.14336168154392054,0.2193197158964395,0.18985552419336874,0.1939890350127176,0.16059406569522766,0.13485616859060326,0.09758810131397778,0.10505689821326784,0.10202262141690711,0.12183035556281796,0.079889043651591,0.10774551557721714,0.07399988272842645,0.08561261363320981,0.06449468903520109,0.07005856566905229,0.07680479153449234,0.07954995266649648,0.03435111584363554,0.03686929804040008,0.04188145200927382,0.05699164915841269,0.05469548224799659,0.0421686639108455,0.05269203536437054,0.05715684438790036,0.05054015479621068,0.04100659968687533,0.04576341802806367,0.05947503114019701,0.061234366440148194,0.035238919118350406,0.08511468762823779,0.03930982215129324,0.056067365795940786,0.0577575652746584,0.12798326216834358,0.0800883022202119,0.07242652769730523,0.09042765772143353,0.09229245546730148,0.10817540349252171,0.11801281079797171,19
21,0.10126008697243248,0.08998204439315882,0.10869570268838272,0.12915417004470206,0.11917601559523897,0.11057101019540926,0.0994135749711624,0.11590314348457562,0.13095759497518528,0.15897319942265103,0.17184278349046395,0.18205292706925566,0.12330852855539479,0.14699580177199484,0.12511424536147558,0.1470517013822329,0.11169343908209965,0.16021068473400107,0.22793792892851458,0.1572994854250293,0.04595297346660846,0.1493681208730204,0.08752373389286816,0.05235169681290691,0.029475758891371658,0.037710324249642206,0.028910596863479614,0.030042848859683308,0.0616642591270291,0.03461513119808039,0.06600456202176447,0.05225141611425331,0.06858097327409843,0.06326833267667809,0.06456492541777549,0.028881992509943687,0.01690095554716509,0.014745342379255488,0.0283253141184005,0.03994596613097561,0.03780731454898054,0.039735538798554904,0.017705003228037444,0.012553576556389438,0.029180766742563854,0.007455746646271032,0.06104345945093418,0.02962786532559645,0.01744065602881737,0.07398575833606119,0.018047710319923367,0.043691517069785094,0.0262910394460671,0.06506985451761567,0.06520739754892219,0.06631268493143821,0.06638307382647475,0.07147697472446739,0.06425105015624917,0.07705015443799927,21
22,0.06016493293957498,0.027859079023394552,0.018516591194565696,0.05315989876070986,0.03405362771728204,0.04347131158399467,0.04268999584391938,0.03427743655857302,0.07086986742458905,0.052753195970263476,0.0379013203453966,0.029614070327749938,0.02504721067987865,0.020626640893944285,0.020321542698701848,0.05527506790006986,0.02252807448550523,0.03377916025356878,0.06004904077173365,0.09533966560970121,0.07953929055646938,0.03916654462143189,0.037301224347426686,0.024301971093985388,0.03641157532823317,0.028236343190340747,0.026754713356866626,0.03815157257453217,0.03459939613641471,0.029294786951868393,0.031605225644463705,0.024591302475274465,0.03856917936701985,0.03611520852914819,0.046191410275688245,0.035368462847963446,0.0262948528080337,0.021383970530470822,0.04269197207432649,0.03533347377996642,0.023834987498503966,0.041895194074943444,0.025544660390630445,0.023643057331955968,0.029158523843691386,0.021001302947327005,0.018074573749269095,0.019576512631012254,0.011059580848586551,0.016782815955828197,0.01064040637479169,0.018202888473859317,0.02954755962451102,0.02617207711076447,0.033175319766325276,0.027790211612565414,0.029682929394489507,0.040885684368602994,0.05059233132179597,0.045351176474614424,22
25,0.2719988015161838,0.27595976183626886,0.23820642517608207,0.2906088920115532,0.2926968353142008,0.2654804049175285,0.29138368315300284,0.27495967339591576,0.32702239490453494,0.35384357380768683,0.3424605780535807,0.3617648692280973,0.22868655378525998,0.27746383439692063,0.2550126749315411,0.3283758366988211,0.32003336458189163,0.3324129403015654,0.4448984287146,0.36823140762980666,0.3565798751606021,0.3323507864585919,0.32590075019046266,0.2329255736794854,0.24182193444629826,0.17425029515860926,0.17588700593442388,0.14340248063092104,0.19264616067682422,0.13006311076812493,0.1659560334284297,0.13366888516653272,0.13838759168178866,0.14022716347192035,0.1391283393995601,0.09022855554279612,0.08968111004421309,0.08088473403315202,0.10327716954318376,0.09697669522922292,0.08858235994193174,0.0977084388818281,0.11896565221059897,0.11991400222930264,0.10189718468072956,0.11185292082713494,0.1300415750781212,0.13047572989306602,0.0984296201853736,0.1651183378051166,0.13396379776114684,0.12668728762696685,0.12476895559467373,0.21919227941588404,0.16937242251887352,0.14690771416775167,0.17316517783266333,0.17189433631001677,0.22053135118610967,0.24525650524355955,25
