,"(-180.0, -174.0]","(-174.0, -168.0]","(-168.0, -162.0]","(-162.0, -156.0]","(-156.0, -150.0]","(-150.0, -144.0]","(-144.0, -138.0]","(-138.0, -132.0]","(-132.0, -126.0]","(-126.0, -120.0]","(-120.0, -114.0]","(-114.0, -108.0]","(-108.0, -102.0]","(-102.0, -96.0]","(-96.0, -90.0]","(-90.0, -84.0]","(-84.0, -78.0]","(-78.0, -72.0]","(-72.0, -66.0]","(-66.0, -60.0]","(-60.0, -54.0]","(-54.0, -48.0]","(-48.0, -42.0]","(-42.0, -36.0]","(-36.0, -30.0]","(-30.0, -24.0]","(-24.0, -18.0]","(-18.0, -12.0]","(-12.0, -6.0]","(-6.0, 0.0]","(0.0, 6.0]","(6.0, 12.0]","(12.0, 18.0]","(18.0, 24.0]","(24.0, 30.0]","(30.0, 36.0]","(36.0, 42.0]","(42.0, 48.0]","(48.0, 54.0]","(54.0, 60.0]","(60.0, 66.0]","(66.0, 72.0]","(72.0, 78.0]","(78.0, 84.0]","(84.0, 90.0]","(90.0, 96.0]","(96.0, 102.0]","(102.0, 108.0]","(108.0, 114.0]","(114.0, 120.0]","(120.0, 126.0]","(126.0, 132.0]","(132.0, 138.0]","(138.0, 144.0]","(144.0, 150.0]","(150.0, 156.0]","(156.0, 162.0]","(162.0, 168.0]","(168.0, 174.0]","(174.0, 180.0]",unit_id
0,0.058858176468836385,0.02657423031393171,0.06057423180983276,0.035960861508088054,0.0395422779833278,0.04963991720174104,0.04668894063095084,0.05827095579425611,0.06062734023291917,0.05886170984873136,0.04548261230227338,0.06814588845642626,0.06132373287142247,0.069039192359321,0.07312939185635553,0.10667624198667636,0.05076363050511551,0.03914931506495088,0.04297668347598678,0.03686148200735614,0.04214854608838443,0.07460747241019697,0.025129370644871096,0.04568790168407871,0.025952856436716024,0.025237849189044047,0.02083675941145777,0.05064506826772069,0.035195013590689994,0.04222059335615677,0.031344455590838434,0.04775487699634116,0.0867179566994551,0.09282115539796446,0.06491458335187932,0.0481948469698583,0.07869809750781463,0.057339074094947914,0.07495574116800617,0.05061235169117897,0.08713447850028422,0.10512107488426424,0.06103575157585754,0.09877430109466794,0.06609947415950412,0.13102469399901187,0.05772858593597116,0.058597463748866506,0.06501561210302843,0.07187054737147094,0.0650820095836912,0.06606043889740733,0.07709032045403631,0.03666248680943256,0.056764728174231414,0.04175539507177905,0.05311984995101387,0.03113785724670163,0.021249851042410693,0.04535345071470131,0
1,0.0313674372736318,0.02834473118843824,0.020430001457266967,0.02625573517345952,0.04706347655860808,0.019319883230941373,0.017803511289245427,0.018023098876233285,0.03202150369871255,0.019384976557098484,0.017700626699528852,0.018068451716650145,0.04379765522406677,0.0486728252469686,0.017548623690802963,0.03968932455681237,0.03472764795639283,0.020445355540314722,0.047583503121041516,0.03960741634691781,0.027518881713930084,0.0290695296663586,0.03716729113476898,0.038576820193567604,0.023804059442793478,0.03525820650987807,0.06658600132707654,0.04245778158589179,0.03530162241788383,0.049230515851945614,0.04990395978887621,0.027679957333765725,0.02228081734713954,0.058541108443184664,0.037644007799385544,0.04781941064102955,0.03416796134819145,0.030849508947061576,0.021225614230640073,0.027222831823744627,0.011836190947704415,0.015760664338879977,0.02782272528167949,0.045195819830851726,0.03826569684110295,0.03123862793256788,0.0327146614981444,0.025805020775380424,0.04359416078541247,0.030316756474178266,0.025582775466941033,0.0332557958385124,0.03150234961296819,0.043014715582990706,0.04377875409597323,0.051721734866718265,0.047350748502755474,0.04001289904656196,0.020784002674024523,0.043935420799044826,1
2,0.010953627450200332,0.016535051887242216,0.02041313521935448,0.03528065989295846,0.029532190988238515,0.028865609594516138,0.017769883484651815,0.022007468783472376,0.04212779637475252,0.03050143788024438,0.00879378381357084,0.00990111884634809,0.027552372619765595,0.03582312559207336,0.050745570714268384,0.06335713509151776,0.044605265200111974,0.017518267005598387,0.022377785679214248,0.012469573555946757,0.03869654742008149,0.0238068619843841,0.009740582715437814,0.0072733644247370555,0.01538898071791337,0.014625181384803745,0.0031549057887883328,0.013604916681358357,0.011205287876187872,0.01954174863345722,0.014432946046490477,0.020687382425547778,0.03353144258775017,0.025417350960212963,0.032339952509159685,0.02376322814294116,0.04700138118483551,0.04499845960642959,0.050162108379705785,0.02193745344776333,0.03531833527742376,0.04564669641096658,0.02107997292859667,0.024054207874703144,0.014198850618188959,0.07802983120814865,0.02899128802489698,0.02658374971509331,0.03237105742448775,0.06990464452903919,0.07524303316645123,0.06707709977135767,0.054284570580637494,0.037211062066739936,0.03932850500598493,0.02876099063241624,0.019899765690298464,0.02891566213968788,0.014713483189759855,0.016501388587892157,2
3,0.03153989082323798,0.013213451109609501,0.03429970028687594,0.029258229055207606,0.03946957316211598,0.012775620100942232,0.02691924124973402,0.03937784045867769,0.026170128521294713,0.028440447971844487,0.03140813443856881,0.040945975880542836,0.06850650597724774,0.04472821134786286,0.04730498303903,0.04843162039213524,0.06481687647174528,0.03514827283839073,0.03928062475039841,0.032161007688868405,0.02933554547348012,0.043246344908614405,0.018338705228085287,0.039361687770998244,0.028139061671105327,0.02317350587686928,0.020511313520390196,0.060978156772686254,0.04251921847048922,0.04257960173087816,0.04462074790645564,0.04183946455959833,0.06017924463088704,0.054868893078482986,0.059617223169647515,0.04006523876268645,0.01635568020696252,0.05612152491280103,0.05717660761956339,0.02618875443713538,0.040671138400873684,0.03283374385981659,0.019267960313232364,0.0460482589738396,0.04508590619050773,0.04686483659992283,0.01903288325536498,0.03824810677588546,0.0239399374633785,0.040307121126177785,0.09247263358511305,0.06894620051755962,0.03600401722309377,0.01126183346800384,0.016409285561931785,0.018221909356978084,0.017445456072736402,0.014660676357015704,0.0129257631083576,0.03217970795278854,3
4,0.03573526894382894,0.03655894759414005,0.015042256524960768,0.03237561169377165,0.03586856487537532,0.03435076696135118,0.015342003422739376,0.03543708625701591,0.03857452812044152,0.0360616924852965,0.029591649414027928,0.04016104451485059,0.08786048294048272,0.08708037377656952,0.030235449173689956,0.035588592852824764,0.055989939718036806,0.03730597026053075,0.0504162085620916,0.05629303852150729,0.04964759695435323,0.06032412024614557,0.06652287164983398,0.05767645683641091,0.02646346998402211,0.043222553437996,0.07162384683903311,0.03782303004305801,0.06128966587931841,0.045039758379437564,0.06326092764959353,0.03268655956672296,0.025897802258003616,0.05504107235400169,0.035489082956789146,0.08431379700153542,0.05145810439576272,0.03802132771603928,0.039604892617294475,0.047666058941637855,0.01834047874451955,0.026855131335966936,0.038437516399742924,0.08704077230077134,0.05521702474316934,0.02724857367893968,0.047907784399384847,0.054745824779500185,0.059881334546812076,0.03138426988792038,0.024961277025154608,0.05906156022761119,0.05284255874714731,0.07307734409678014,0.05520504123517517,0.06930546332308916,0.04044977130243613,0.04062944799905844,0.04022012145093,0.0958846506746814,4
5,0.11671866392496887,0.13254412776433122,0.10262818075090986,0.08189642321847618,0.06251107857055282,0.07358574758799027,0.08798078114571325,0.11400172075970015,0.07598498369910006,0.07339860632176297,0.05233905893596999,0.060210876076070535,0.08361483008094292,0.06687331790930637,0.08011754315441057,0.09165480334831361,0.08059321976954867,0.0744843324056757,0.07420672733887805,0.03703637533784398,0.03863030489554976,0.06257541668924367,0.12147295260891378,0.08825219700670707,0.1111794686285555,0.08933605257270448,0.06939320543243381,0.09621441505229238,0.07840162758958094,0.08842456354006203,0.10092151676908699,0.08628779055892315,0.06844775116790179,0.06524065092523475,0.08348353700737977,0.05626218744367083,0.0620415202162594,0.07973618456554542,0.08697444337010816,0.11036995759146677,0.07427048209934126,0.08133303344661895,0.05392422466986947,0.07454065539773314,0.08553850814205118,0.05110544838812485,0.08820535731152598,0.07434704753100137,0.051843736630978944,0.06870363099409015,0.06591398591464968,0.0782377076188177,0.08837852258197794,0.05725481875990101,0.08140838752450011,0.11423901806213002,0.09125513802218636,0.05834426415482248,0.08077539737347574,0.07237971551572417,5
6,0.0002381999900653658,0.0005717217708261015,0.0031460747758795798,0.0018764202477101742,0.012370772762745948,0.01078824656860037,0.007797197038835986,0.009437061945334868,0.014698811844701154,0.01607326342863279,0.0075674456619988385,0.006180955724311105,0.0027307059250543087,0.0014864746329935467,0.007465619951885887,0.021884938436558886,0.004700018298525017,0.0026679278329479693,0.0009888290932048025,0.001782379669262874,0.015589338942819319,0.005602357267257518,0.004496625355041697,0.010344143552337414,0.016193819371669135,0.04667378308138632,0.018354625156414228,0.0020277300371302283,0.005211505548075905,0.00505483707869703,0.007461358300878414,0.02440514898160057,0.007252476143738141,0.02166936719605172,0.046616513259732054,0.04020079279651777,0.05811682116014674,0.028871943518800274,0.025015751731663916,0.004069757946516988,0.010388394232067215,0.0021534122137445853,0.004873931084870917,0.017633954211310737,0.007587042874176418,0.0010351767991968908,0.011101221009828431,0.011000689732471801,0.01211478510543731,0.005996426340002323,0.006331168396147624,0.004862179743491315,0.004042486153275643,0.0012870868135660017,0.0021361099685079724,0.00526819692825652,0.00641870386028489,0.018436287016530523,0.008673160490185005,0.0046525153540272314,6
8,0.05699034733009573,0.032154265675856816,0.07480315342921522,0.050237814140304406,0.07060046817887584,0.025465466696981253,0.04582291483658386,0.05328718907593696,0.03840329265494249,0.05982523954349306,0.04687382604222762,0.05055198644490633,0.07272111661621204,0.09496679600783829,0.11117583796195296,0.07347720830284145,0.049870313131666906,0.03622764945846297,0.044509077556205943,0.028516424551579475,0.01794586694500144,0.030251706817928353,0.04163888471923374,0.04216265298214636,0.020316346283734108,0.025566748413790284,0.044175420891295926,0.025550843138200368,0.03652122038160268,0.03645843898015883,0.029990080486980503,0.028911954228678458,0.02234390010091735,0.02407199465858466,0.02174297553812671,0.025376508056872776,0.028057848432378938,0.03197940159221785,0.029355511845599265,0.024127622995720757,0.03882162375629474,0.05431000392982744,0.062234178232240846,0.03474260221568975,0.04705828908049323,0.09688915960519871,0.06185953183118903,0.07485138821635284,0.04608146797887584,0.06754264204130828,0.03901472878618773,0.05949857280080307,0.0595659916077613,0.08920516314359841,0.0720790451639262,0.06944567852175645,0.07349281407781437,0.04454535036139617,0.02602174420471621,0.04173537799357955,8
9,0.021733751619774318,0.021255661280716504,0.032816982321899314,0.01997799620695027,0.027539588261614217,0.014733326658167721,0.020177646068285697,0.008810441056825054,0.00884028303521801,0.019320581385515515,0.009374540207132217,0.02811050450038562,0.01789502824665426,0.00950972435543092,0.005053591573093021,0.011120257038053976,0.017617715316911645,0.01778047097205098,0.01957646425251397,0.021859330567209012,0.025683838309856655,0.010402987913392997,0.02898084643950482,0.025733059734978678,0.006563217942218095,0.009853852185911793,0.005648357395119358,0.009019087733461748,0.010078767830188792,0.008966891186492033,0.007779557722761397,0.013287479137760162,0.025116040473620142,0.01396413558102815,0.010770728211649882,0.02022290183498032,0.005193738694160359,0.010065572994963365,0.01517029459652277,0.02552823166845861,0.012350731115458835,0.04152364092014984,0.027848871580615355,0.008701150122221887,0.022413741419376958,0.022885880507450218,0.01950419863204142,0.034573693595797005,0.010567729880544684,0.016750027933317094,0.014630121012754453,0.010118786585997089,0.02343159619322034,0.014243239724262207,0.014360801383432337,0.020361562848674408,0.013726758108590495,0.016381179001192174,0.013767024458609153,0.021535242816958268,9
10,0.01569239297293463,0.024749898226316652,0.0365748847570977,0.03511653892793738,0.03975371373317878,0.03310863693723352,0.04116383947370202,0.038262188457945365,0.03287675021035048,0.029550509295448293,0.021433273461180784,0.02418113799962698,0.02057277217790884,0.017330119490062548,0.015957007133984895,0.0187573247928725,0.02662115451905417,0.012420083092298168,0.023531601836137846,0.015166313407101971,0.02445606656097265,0.019775950752972726,0.005397630972329321,0.009983233208606989,0.005804128595364123,0.0018688977893780165,0.003698329138960399,0.011309737826545459,0.013984169904220979,0.04029959667638657,0.02694482806576345,0.02238869061548487,0.028775305195568396,0.027522965588692674,0.025241483828192173,0.022395815913354437,0.048002131201847896,0.04064758972609369,0.04072878146656953,0.022078526216753085,0.018890948671138066,0.021884285203054292,0.05324135330188083,0.03832932889711909,0.02695201143768802,0.02096097947831768,0.011755516327959554,0.026814713234215876,0.0275426164274145,0.03321204042303523,0.02504248450513567,0.03225728134992805,0.022866874522542113,0.031894825762596016,0.025657165180220987,0.02388493405509248,0.032335612295102366,0.021108430858432826,0.010611529092667098,0.018457956482479464,10
