,"(-180.0, -174.0]","(-174.0, -168.0]","(-168.0, -162.0]","(-162.0, -156.0]","(-156.0, -150.0]","(-150.0, -144.0]","(-144.0, -138.0]","(-138.0, -132.0]","(-132.0, -126.0]","(-126.0, -120.0]","(-120.0, -114.0]","(-114.0, -108.0]","(-108.0, -102.0]","(-102.0, -96.0]","(-96.0, -90.0]","(-90.0, -84.0]","(-84.0, -78.0]","(-78.0, -72.0]","(-72.0, -66.0]","(-66.0, -60.0]","(-60.0, -54.0]","(-54.0, -48.0]","(-48.0, -42.0]","(-42.0, -36.0]","(-36.0, -30.0]","(-30.0, -24.0]","(-24.0, -18.0]","(-18.0, -12.0]","(-12.0, -6.0]","(-6.0, 0.0]","(0.0, 6.0]","(6.0, 12.0]","(12.0, 18.0]","(18.0, 24.0]","(24.0, 30.0]","(30.0, 36.0]","(36.0, 42.0]","(42.0, 48.0]","(48.0, 54.0]","(54.0, 60.0]","(60.0, 66.0]","(66.0, 72.0]","(72.0, 78.0]","(78.0, 84.0]","(84.0, 90.0]","(90.0, 96.0]","(96.0, 102.0]","(102.0, 108.0]","(108.0, 114.0]","(114.0, 120.0]","(120.0, 126.0]","(126.0, 132.0]","(132.0, 138.0]","(138.0, 144.0]","(144.0, 150.0]","(150.0, 156.0]","(156.0, 162.0]","(162.0, 168.0]","(168.0, 174.0]","(174.0, 180.0]",unit_id
0,0.022685825155833724,0.0,0.0,0.026904379080405782,0.002707763069032459,0.009248831785685483,0.004210600147641268,0.08872424063278234,0.04251883133371567,0.0,0.008543285078037284,0.0029907309568575234,0.0,0.009998426089928604,0.017854852606686324,0.029634361710087403,0.008810362818902833,0.10166198178181134,0.028933010384231347,0.017197172713861144,0.0,0.03652318612727716,0.0,0.007870256908578342,0.03890818680513558,0.0,0.005751162957888547,0.0019637851082179645,0.0,0.006675999884530014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005819657021971626,0.03163245176168608,0.01429658047422645,0.001536738889504813,0.0,0.009156735212520742,0.009248616442677354,0.0009706638969653013,0.030497442325633894,0.0,0.0027922117516736874,0.0,0.03281572737951834,0.0434766476986681,0.0,0.0035802344143977725,0.007913012202280956,0.0,0.0,0
1,0.06982139640574823,0.026978146170364623,0.06306873235746112,0.11023427360329591,0.1894837582636291,0.2540459952183322,0.1342827244468212,0.07151306748628641,0.10712670188084931,0.19749888465665538,0.10903292403161183,0.08208191065534205,0.15568788226152228,0.0667434851117149,0.0,0.033370713337528585,0.03949529679495108,0.11572252473733663,0.11594191174036637,0.09984164239257541,0.0732632439092804,0.09236519131488743,0.0771970871643674,0.04105259013603532,0.06215539006001628,0.07228183800471201,0.07075783222255372,0.022900373623101218,0.10688569632176073,0.28454299390430426,0.20947734693217468,0.0,0.10524232027928695,0.018294205853344916,0.0019201638734891325,0.07038778858633306,0.09731191195905357,0.16642090083568578,0.21963084911793995,0.20684238503627078,0.05074677910019281,0.031103940530232434,0.0029322270917935002,0.08461144980662345,0.054970752568011504,0.033736032725013805,0.10528421773084223,0.2552851693753598,0.05569006827796426,0.11409003761437364,0.24889857431534482,0.07590353578318532,0.04169317106738667,0.07637565113138717,0.05172893483935818,0.0,0.0,0.1514090475374801,0.1252623505684055,0.061997634194458584,1
2,0.002474188546155192,0.0,0.026676561654669192,0.009078342785002174,0.025325136758492763,0.01491509529408355,0.02204277256685984,0.0003377773479946409,3.983681010518871e-09,0.0,0.02378369477274924,0.0,0.024903898895669532,0.0,0.012956109918842933,0.04149881952545806,0.0,0.04189652622036621,0.036659247491290674,0.0,0.0,0.0,0.0037199963366511776,0.0,0.0243201061692229,0.035905774878273726,0.0,0.012807653670170335,0.01649892179722556,0.0014263225430052864,0.0,0.0,0.012466962849804714,0.0,0.0,0.0,0.010978374960496052,0.0,0.06298760903982345,0.0,0.0023855812607120022,0.08700185535836291,0.06551135020065815,0.004696951024231454,0.029648558425578828,0.03264972627565954,0.008844111299866118,0.024406033396195036,0.0,0.08971226596592825,0.01702083653973781,0.0880460819365366,0.0,0.16003791898494343,0.10665788750824072,0.0,0.04282889311481801,0.019028486605608477,0.016486009183855007,0.0,2
3,0.13613204917567265,0.05908131137466398,0.0,0.0,0.006579198478210486,0.05580878572348919,0.012786833434262124,0.09005385735390835,0.037085505701812536,0.02510686843833992,0.04954730581270286,0.023902928052605247,0.021798175085186857,0.034498588100944735,0.02349716521713298,0.0319912219128278,0.02172733887914346,0.028454093743455484,0.002460848158996202,0.003678374788296734,0.03196900077488092,0.0,0.0023829630337689157,0.01838003590129682,0.05266968518712139,0.005163113478629362,0.02133293441134795,0.00884629559887154,0.021532682621641486,0.08049032046248439,0.05377238724654276,0.024613129567454747,0.023713840531334986,0.0,0.0,0.0,0.027501797071098007,0.0,0.0031453607421518086,0.03932046004886848,0.0,0.0013426871915690388,0.032717123762891945,0.014550509139915438,0.0029924005579304233,0.0023510761699494704,0.002456371876065357,0.005792213209302517,0.01039563467343577,0.015738110123437964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301225797371232,3
4,0.0,0.0,0.0,0.0,0.0,0.0,0.024324247035163768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05395381246724649,0.0,0.017116026386075955,0.0,0.026730432873542796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15540268306024096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5,0.006171275431677692,0.36848342330015615,0.15239117079460507,0.5940010505271056,0.15259788352302103,0.3085217084193825,0.27408321503287575,0.1873346843811367,0.3096241582648343,0.3910114029023395,0.29156467603798636,0.057232754452291715,0.11207245971916717,0.4038880838364791,0.4405411118212687,0.17900017679131472,0.0901198721130713,0.5293722944281952,0.5061904165605452,0.25050423881948747,0.19549551912589597,0.22250484957842157,0.48404237571138653,0.6823411937565342,0.40375739684061385,0.2995411352551031,0.3816177797608677,0.21541103529522226,0.2650031818842104,0.03006427212587181,0.0048010018218929,0.07274099205309328,0.21165977258164426,0.04154923939758784,0.11810850018521836,0.0886243225266341,0.2896390111340883,0.1708452850745469,0.3237297111870583,0.04250680545404647,0.23542302483315908,0.030318892013813666,0.06982441245773081,0.21113845742118653,0.19063376463463544,0.1798794311518839,0.06771460857538565,0.2509295771882504,0.11261364372636232,0.1450833920101127,0.05804402500663005,0.08015753047837862,0.30100010935826615,0.19557648212465,0.0782132976384212,0.353366557054887,0.6294027387396275,0.14468921034119342,0.1723068722036996,0.2896369064623759,5
8,0.008227201472841549,0.0014562681103602842,0.01635611654567259,0.05172963201114963,0.0,0.0,0.08187206678776841,0.012310245622027403,0.0,0.02088632402510905,0.0,0.0,0.022091464088522635,0.048928400757526976,6.001847602205918e-09,0.01667500053559559,0.06016785978437947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008559352558673941,0.0009381124354757156,0.0,0.0,0.0,0.0,0.0008492358312765005,0.0,0.0,0.0,0.0,0.0,0.0,0.006207239961786954,0.001984670857797093,0.0,0.0,0.0,0.0,0.0,0.0,0.007683916293857416,0.0,0.0,0.06427526335958715,0.018250910345298865,0.032085126080164936,0.0,0.036608863131783256,0.003414101703768034,0.0,8
9,0.20727395299233334,0.18274558190683177,0.10153138117923312,0.18231641850316477,0.0652928156736676,0.14558111404484872,0.2156381322366504,0.20657090549539095,0.10686659084878398,0.028632961570137748,0.04880307520042399,0.003520885304048702,0.07025084986103852,0.19264412912832676,0.15249453523950487,0.22168558014498085,0.1614058333496563,0.08509222929590762,0.07333595067201022,0.022840030441064318,0.15293258274628818,0.010052158185161416,0.03581701284192939,0.1693753372810371,0.24321076251980397,0.15823086854725826,0.0483427758986692,0.07388418059234404,0.14086106479520097,0.08891794904424068,0.12667006513912174,0.005550346586436123,0.049419418319129126,0.11130426989363036,0.044883741635248164,0.1660858574038642,0.09418201297101954,0.09487648984535102,0.15686552780199664,0.10032029540876691,0.10148152023700135,0.0662665580556293,0.08120062382386811,0.05325142810366658,0.0879996658577085,0.046860207103035206,0.09998076236708493,0.11244150519151597,0.14513496252462435,0.04165838274003309,0.30681561196487334,0.21240504307564043,0.40627511623428403,0.14227478206009794,0.07288518756837899,0.1259701778157462,0.31715837636571986,0.33454371705676467,0.31921841923568445,0.09574765129388128,9
11,0.03841840587396333,0.0019670294822494785,0.11258175036739261,0.19946908171023653,0.17113156518197073,0.13498629468552575,0.3734927812149429,0.0,0.009258300100139833,0.0,0.056162491077142884,0.0,0.0010044668563710948,0.029908136314068145,0.07344672744753572,0.016009820388708053,0.06989458040794061,0.0026379463177091888,0.0,0.04412462041793736,0.0024953975363315147,0.04575771145461153,0.02116634394805075,0.02222701377272448,0.029753324834513553,0.03455350640461898,0.0,0.0,0.08143833689797135,0.06586811626913759,0.0,0.04351367496022083,0.05957452619922632,3.062240513850088e-09,0.1440724421689136,0.28963324530610607,0.1464323076189014,0.2313217950927415,0.09148520417263546,0.01858413410620432,0.0,0.022898557331665667,0.0,0.004526527292033746,0.018798677938904745,0.06633194984610145,0.1375757097668818,0.21697045701187592,0.1758995729716003,0.05458999786320864,0.1978333291223018,0.1472448570435688,0.006987515310798674,0.0,0.13720265834826995,0.0,0.0,0.07054166877690184,0.060333184618055764,0.0,11
12,0.02455790056528392,0.023273620716272623,0.2267688775183325,0.30961429853614203,0.3432905054369803,0.38857047291737845,0.07774495927311056,0.06064288303276522,0.33291179356490397,0.1199605045317991,0.16509399859660678,0.1558235620889145,0.21174526414271902,0.19216043634301502,0.051593137948154656,0.10978506381852371,0.12272966412444399,0.16789966247678778,0.14996232063163795,0.16672847182987446,0.176611036993734,0.23804900650480842,0.04046113236208522,0.16019773683365357,0.25450860989040197,0.23691618537005116,0.06672269640981168,0.16683897323422575,0.3544119377006085,0.5411140741003665,0.1278010778716641,0.16546182110327856,0.09278298906267354,0.26106421276332364,0.13042287775363337,0.29718086095392987,0.29650005836383125,0.4264347954316432,0.2574129539857225,0.21362418357645907,0.09483732383368977,0.10498819450500865,0.06936972675925446,0.09868865365869274,0.11652719803517667,0.050728502355685996,0.16110267024827388,0.16729003690119953,0.2190443145112415,0.0254795718935075,0.21134548415080476,0.1792732555265334,0.4235659456493557,0.24920029924445125,0.11403715793529974,0.15659197237659067,0.2992277217362856,0.285214964335797,0.05377259463331491,0.043615867749490694,12
