Frame Number,Time Stamp (ms),Buffer Index
426,21573,0
427,21623,0
428,21673,0
429,21723,0
430,21773,0
431,21823,0
432,21875,0
433,21926,0
434,21976,0
435,22027,0
436,22077,0
437,22127,0
438,22176,0
439,22227,0
440,22278,0
441,22328,0
442,22381,0
443,22432,0
444,22484,0
445,22618,0
446,22661,0
447,22688,0
448,22737,0
449,22786,0
450,22840,0
451,22887,0
452,22938,0
453,22987,0
454,23041,0
455,23091,0
456,23141,0
457,23191,0
458,23241,0
459,23291,0
460,23343,0
461,23394,0
462,23445,0
463,23496,0
464,23544,0
465,23594,0
466,23644,0
467,23695,0
468,23747,0
469,23797,0
470,23847,0
471,23899,0
472,23947,0
473,24000,0
474,24049,0
475,24102,0
476,24153,0
477,24202,0
478,24254,0
479,24303,0
480,24353,0
481,24404,0
482,24456,0
483,24507,0
484,24557,0
485,24608,0
486,24657,0
487,24708,0
488,24758,0
489,24812,0
490,24862,0
491,24912,0
492,24965,0
493,25012,0
494,25061,0
495,25113,0
496,25163,0
497,25213,0
498,25265,0
499,25316,0
500,25368,0
501,25415,0
502,25466,0
503,25518,0
504,25570,0
505,25620,0
506,25671,0
507,25721,0
508,25771,0
509,25821,0
510,25873,0
511,25923,0
512,25975,0
513,26025,0
514,26075,0
515,26125,0
516,26175,0
517,26226,0
518,26278,0
519,26330,0
520,26381,0
521,26429,0
522,26478,0
523,26528,0
524,26579,0
525,26632,0
526,26681,0
527,26731,0
528,26783,0
529,26832,0
530,26883,0
531,26933,0
532,26988,0
533,27039,0
534,27089,0
535,27139,0
536,27189,0
537,27239,0
538,27290,0
539,27342,0
540,27393,0
541,27444,0
542,27494,0
543,27543,0
544,27594,0
545,27644,0
546,27696,0
547,27748,0
548,27798,0
549,27848,0
550,27899,0
551,27948,0
552,27998,0
553,28047,0
554,28100,0
555,28150,0
556,28201,0
557,28251,0
558,28300,0
559,28353,0
560,28402,0
561,28455,0
562,28507,0
563,28558,0
564,28608,0
565,28657,0
566,28707,0
567,28757,0
568,28808,0
569,28860,0
570,28910,0
571,28960,0
572,29009,0
573,29061,0
574,29112,0
575,29163,0
576,29215,0
577,29267,0
578,29316,0
579,29364,0
580,29415,0
581,29467,0
582,29517,0
583,29567,0
584,29618,0
585,29668,0
586,29717,0
587,29768,0
588,29819,0
589,29871,0
590,29923,0
591,29973,0
592,30024,0
593,30072,0
594,30123,0
595,30174,0
596,30227,0
597,30278,0
598,30329,0
599,30378,0
600,30427,0
601,30478,0
602,30531,0
603,30582,0
604,30632,0
605,30683,0
606,30733,0
607,30783,0
608,30834,0
609,30883,1
610,30934,0
611,30991,0
612,31038,0
613,31087,0
614,31135,0
615,31186,0
616,31237,0
617,31291,0
618,31342,0
619,31391,0
620,31440,0
621,31493,0
622,31540,0
623,31591,0
624,31641,0
625,31694,0
626,31744,0
627,31794,0
628,31845,0
629,31894,0
630,31946,0
631,31996,0
632,32048,0
633,32099,0
634,32149,0
635,32199,0
636,32249,0
637,32301,0
638,32350,0
639,32402,0
640,32454,0
641,32503,0
642,32552,0
643,32601,0
644,32652,0
645,32703,0
646,32755,0
647,32805,0
648,32856,0
649,32908,0
650,32956,0
651,33006,0
652,33058,0
653,33110,0
654,33162,0
655,33210,0
656,33262,0
657,33312,0
658,33364,0
659,33413,0
660,33466,0
661,33516,0
662,33567,0
663,33617,0
664,33666,0
665,33716,0
666,33767,0
667,33820,0
668,33871,0
669,33921,0
670,33970,0
671,34020,0
672,34070,0
673,34120,0
674,34171,0
675,34222,0
676,34273,0
677,34323,0
678,34375,0
679,34424,0
680,34480,0
681,34527,0
682,34580,0
683,34629,0
684,34680,0
685,34730,0
686,34780,0
687,34830,0
688,34883,0
689,34934,0
690,34985,0
691,35035,0
692,35085,0
693,35134,0
694,35185,0
695,35235,0
696,35287,0
697,35338,0
698,35389,0
699,35438,0
700,35487,0
701,35538,0
702,35588,0
703,35640,0
704,35690,0
705,35741,0
706,35792,0
707,35840,0
708,35892,0
709,35942,0
710,35995,0
711,36046,0
712,36095,0
713,36146,0
714,36196,0
715,36246,0
716,36298,0
717,36349,0
718,36400,0
719,36451,0
720,36502,0
721,36550,0
722,36601,0
723,36652,0
724,36704,0
725,36754,0
726,36806,0
727,36856,0
728,36905,0
729,36954,0
730,37006,0
731,37057,0
732,37108,0
733,37158,0
734,37208,0
735,37259,0
736,37308,0
737,37359,0
738,37409,0
739,37462,0
740,37513,0
741,37564,0
742,37614,0
743,37664,0
744,37714,0
745,37765,0
746,37817,0
747,37869,0
748,37918,0
749,37968,0
750,38018,0
751,38068,0
752,38120,0
753,38172,0
754,38222,0
755,38274,0
756,38324,0
757,38373,0
758,38422,0
759,38472,0
760,38523,0
761,38574,0
762,38625,0
763,38675,0
764,38725,0
765,38775,0
766,38827,0
767,38878,0
768,38931,0
769,38981,0
770,39032,0
771,39081,0
772,39132,0
773,39183,0
774,39234,0
775,39285,0
776,39334,0
777,39385,0
778,39435,0
779,39487,0
780,39537,0
781,39589,0
782,39640,0
783,39689,0
784,39741,0
785,39790,0
786,39840,0
787,39891,0
788,39942,0
789,39992,0
790,40043,0
791,40093,0
792,40142,0
793,40192,0
794,40243,0
795,40294,0
796,40344,0
797,40396,0
798,40448,0
799,40500,0
800,40550,0
801,40599,0
802,40649,0
803,40702,0
804,40752,0
805,40802,0
806,40853,0
807,40903,0
808,40953,0
809,41005,0
810,41057,0
811,41107,0
812,41158,0
813,41209,0
814,41259,0
815,41307,0
816,41358,0
817,41409,0
818,41460,0
819,41510,0
820,41560,0
821,41610,0
822,41660,0
823,41711,0
824,41763,0
825,41813,0
826,41863,0
827,41917,0
828,41963,0
829,42015,0
830,42066,0
831,42118,0
832,42169,0
833,42219,0
834,42270,0
835,42319,0
836,42370,0
837,42420,0
838,42473,0
839,42523,0
840,42575,0
841,42625,0
842,42673,0
843,42724,0
844,42775,0
845,42827,0
846,42878,0
847,42927,0
848,42977,0
849,43027,0
850,43076,0
851,43128,0
852,43179,0
853,43230,0
854,43281,0
855,43331,0
856,43384,0
857,43431,0
858,43482,0
859,43534,0
860,43586,0
861,43636,0
862,43686,0
863,43737,0
864,43787,0
865,43837,0
866,43887,0
867,43940,0
868,43991,0
869,44041,0
870,44092,0
871,44141,0
872,44192,0
873,44243,0
874,44295,0
875,44345,0
876,44396,0
877,44444,0
878,44496,0
879,44545,0
880,44596,0
881,44649,0
882,44698,0
883,44749,0
884,44803,0
885,44849,0
886,44899,0
887,44951,0
888,45005,0
889,45054,0
890,45106,0
891,45156,0
892,45205,0
893,45255,0
894,45308,0
895,45358,0
896,45409,0
897,45460,0
898,45511,0
899,45559,0
900,45677,0
901,45706,0
902,45733,0
903,45763,0
904,45814,0
905,45865,0
906,45917,0
907,45964,0
908,46013,0
909,46065,0
910,46116,0
911,46167,0
912,46217,0
913,46267,0
914,46316,0
915,46367,0
916,46419,0
917,46472,0
918,46521,0
919,46573,0
920,46624,0
921,46673,0
922,46722,0
923,46776,0
924,46828,0
925,46877,0
926,46927,0
927,46977,0
928,47027,0
929,47077,0
930,47128,0
931,47181,0
932,47231,0
933,47282,0
934,47331,0
935,47380,0
936,47431,0
937,47481,0
938,47533,0
939,47583,0
940,47634,0
941,47685,0
942,47733,0
943,47784,0
944,47835,0
945,47889,0
946,47939,0
947,47989,0
948,48041,0
949,48089,0
950,48140,0
951,48190,0
952,48242,0
953,48293,0
954,48344,0
955,48396,0
956,48443,0
957,48494,0
958,48545,0
959,48596,0
960,48647,0
961,48698,0
962,48749,0
963,48797,0
964,48850,0
965,48899,0
966,48950,0
967,49001,0
968,49050,0
969,49101,0
970,49151,0
971,49201,0
972,49251,0
973,49306,0
974,49356,0
975,49405,0
976,49456,0
977,49509,0
978,49558,0
979,49607,0
980,49658,0
981,49710,0
982,49761,0
983,49811,0
984,49862,0
985,49912,0
986,49962,0
987,50012,0
988,50065,0
989,50115,0
990,50169,0
991,50217,0
992,50265,0
993,50316,0
994,50366,0
995,50418,0
996,50467,0
997,50519,0
998,50569,0
999,50618,0
1000,50669,0
1001,50719,0
1002,50772,0
1003,50822,0
1004,50875,0
1005,50925,0
1006,50974,0
1007,51024,0
1008,51075,0
1009,51127,0
1010,51180,0
1011,51227,0
1012,51279,0
1013,51329,0
1014,51378,0
1015,51429,0
1016,51483,0
1017,51533,0
1018,51583,0
1019,51633,0
1020,51682,0
1021,51735,0
1022,51784,0
1023,51836,0
1024,51887,0
1025,51937,0
1026,51989,0
1027,52038,0
1028,52084,0
1029,52136,0
1030,52189,0
1031,52242,0
1032,52289,0
1033,52340,0
1034,52392,0
1035,52440,0
1036,52492,0
1037,52543,0
1038,52594,0
1039,52644,0
1040,52694,0
1041,52746,0
1042,52795,0
1043,52846,0
1044,52896,0
1045,52949,0
1046,52999,0
1047,53050,0
1048,53100,0
1049,53150,0
1050,53199,0
1051,53251,0
1052,53303,0
1053,53355,0
1054,53405,0
1055,53453,0
1056,53502,0
1057,53553,0
1058,53603,0
1059,53656,0
1060,53705,0
1061,53757,0
1062,53807,0
1063,53857,0
1064,53906,0
1065,53958,0
1066,54011,0
1067,54062,0
1068,54111,0
1069,54162,0
1070,54213,0
1071,54262,0
1072,54313,0
1073,54366,0
1074,54418,0
1075,54468,0
1076,54516,0
1077,54566,0
1078,54617,0
1079,54667,0
1080,54719,0
1081,54771,0
1082,54820,0
1083,54871,1
1084,54920,0
1085,54970,0
1086,55021,0
1087,55073,0
1088,55122,0
1089,55173,0
1090,55225,0
1091,55274,0
1092,55324,0
1093,55374,0
1094,55426,0
1095,55479,0
1096,55528,0
1097,55580,0
1098,55631,0
1099,55679,0
1100,55730,0
1101,55781,0
1102,55835,0
1103,55885,0
1104,55933,0
1105,55985,0
1106,56034,0
1107,56085,0
1108,56135,0
1109,56188,0
1110,56238,0
1111,56289,0
1112,56338,0
1113,56387,0
1114,56437,0
1115,56488,0
1116,56541,0
1117,56590,0
1118,56641,0
1119,56692,0
1120,56741,0
1121,56791,0
1122,56843,0
1123,56895,0
1124,56947,0
1125,56996,0
1126,57047,0
1127,57096,0
1128,57147,0
1129,57199,0
1130,57250,0
1131,57301,0
1132,57352,0
1133,57401,0
1134,57451,0
1135,57502,0
1136,57553,0
1137,57604,0
1138,57655,0
1139,57706,0
1140,57756,0
1141,57804,0
1142,57855,0
1143,57905,0
1144,57957,0
1145,58008,0
1146,58059,0
1147,58108,0
1148,58158,0
1149,58207,0
1150,58258,0
1151,58310,0
1152,58361,0
1153,58414,0
1154,58464,0
1155,58515,0
1156,58563,0
1157,58615,0
1158,58665,0
1159,58718,0
1160,58769,0
1161,58817,0
1162,58870,0
1163,58919,0
1164,58969,0
1165,59022,0
1166,59071,0
1167,59122,0
1168,59174,0
1169,59223,0
1170,59271,0
1171,59322,0
1172,59373,0
1173,59424,0
1174,59478,0
1175,59526,0
1176,59576,0
1177,59625,0
1178,59676,0
1179,59727,0
1180,59779,0
1181,59832,0
1182,59883,0
1183,59933,0
1184,59982,0
1185,60032,0
1186,60082,0
1187,60134,0
1188,60184,0
1189,60235,0
1190,60286,0
1191,60335,0
1192,60386,0
1193,60437,0
1194,60488,0
1195,60539,0
1196,60591,0
1197,60640,0
1198,60691,0
1199,60740,0
1200,60792,0
1201,60842,0
1202,60894,0
1203,60943,0
1204,60992,0
1205,61042,0
1206,61092,0
1207,61143,0
1208,61194,0
1209,61246,0
1210,61298,0
1211,61349,0
1212,61399,0
1213,61448,0
1214,61499,0
1215,61551,0
1216,61602,0
1217,61652,0
1218,61702,0
1219,61754,0
1220,61802,0
1221,61855,0
1222,61903,0
1223,61958,0
1224,62008,0
1225,62059,0
1226,62109,0
1227,62159,0
1228,62209,0
1229,62259,0
1230,62312,0
1231,62362,0
1232,62412,0
1233,62461,0
1234,62510,0
1235,62562,0
1236,62611,0
1237,62663,0
1238,62714,0
1239,62764,0
1240,62816,0
1241,62865,0
1242,62917,0
1243,62967,0
1244,63019,0
1245,63071,0
1246,63122,0
1247,63170,0
1248,63220,0
1249,63270,0
1250,63322,0
1251,63373,0
1252,63424,0
1253,63476,0
1254,63525,0
1255,63574,0
1256,63625,0
1257,63676,0
1258,63728,0
1259,63778,0
1260,63828,0
1261,63880,0
1262,63928,0
1263,63978,0
1264,64029,0
1265,64081,0
1266,64130,0
1267,64181,0
1268,64232,0
1269,64282,0
1270,64331,0
1271,64382,0
1272,64433,0
1273,64487,0
1274,64538,0
1275,64588,0
1276,64638,0
1277,64687,0
1278,64738,0
1279,64788,0
1280,64841,0
1281,64893,0
1282,64942,0
1283,64992,0
1284,65042,0
1285,65092,0
1286,65144,0
1287,65196,0
1288,65246,0
1289,65297,0
1290,65346,0
1291,65394,0
1292,65445,0
1293,65497,0
1294,65549,0
1295,65598,0
1296,65650,0
1297,65700,0
1298,65748,0
1299,65800,0
1300,65850,0
1301,65903,0
1302,65955,0
1303,66005,0
1304,66056,0
1305,66105,0
1306,66155,0
1307,66206,0
1308,66257,0
1309,66309,0
1310,66360,0
1311,66410,0
1312,66459,0
1313,66510,0
1314,66561,0
1315,66614,0
1316,66663,0
1317,66714,0
1318,66764,0
1319,66814,0
1320,66863,0
1321,66913,0
1322,66967,0
1323,67016,0
1324,67066,0
1325,67117,0
1326,67166,0
1327,67216,0
1328,67268,0
1329,67318,0
1330,67371,0
1331,67422,0
1332,67472,0
1333,67523,0
1334,67573,0
1335,67623,0
1336,67673,0
1337,67725,0
1338,67776,0
1339,67827,0
1340,67878,0
1341,67927,0
1342,67978,0
1343,68028,0
1344,68079,0
1345,68131,0
1346,68181,0
1347,68231,0
1348,68280,0
1349,68330,0
1350,68381,0
1351,68435,0
1352,68482,0
1353,68534,0
1354,68584,0
1355,68634,0
1356,68684,0
1357,68734,0
1358,68787,0
1359,68839,0
1360,68890,1
1361,68940,0
1362,68989,0
1363,69040,0
1364,69090,0
1365,69143,0
1366,69193,0
1367,69245,0
1368,69293,0
1369,69343,0
1370,69395,0
1371,69445,0
1372,69497,0
1373,69547,0
1374,69600,0
1375,69649,0
1376,69698,0
1377,69748,0
1378,69799,0
1379,69851,0
1380,69900,0
1381,69950,0
1382,70002,0
1383,70050,0
1384,70100,0
1385,70152,0
1386,70204,0
1387,70255,0
1388,70306,0
1389,70358,0
1390,70407,0
1391,70457,0
1392,70507,0
1393,70560,0
1394,70610,0
1395,70660,0
1396,70711,0
1397,70761,0
1398,70811,0
1399,70861,0
1400,70911,0
1401,70964,0
1402,71017,0
1403,71065,0
1404,71116,0
1405,71166,0
1406,71216,0
1407,71268,0
1408,71320,0
1409,71370,0
1410,71419,0
1411,71469,0
1412,71519,0
1413,71570,0
1414,71620,0
1415,71672,0
1416,71722,0
1417,71774,0
1418,71826,0
1419,71876,0
1420,71925,0
1421,71976,0
1422,72027,0
1423,72078,0
1424,72128,0
1425,72179,0
1426,72228,0
1427,72278,0
1428,72329,0
1429,72381,0
1430,72431,0
1431,72484,0
1432,72533,0
1433,72581,0
1434,72633,0
1435,72684,0
1436,72815,0
1437,72862,0
1438,72889,0
1439,72935,0
1440,72986,0
1441,73037,0
1442,73090,0
1443,73142,0
1444,73190,0
1445,73240,0
1446,73289,0
1447,73340,0
1448,73391,0
1449,73445,0
1450,73495,0
1451,73545,0
1452,73595,0
1453,73648,0
1454,73695,0
1455,73746,0
1456,73798,0
1457,73850,0
1458,73899,0
1459,73950,0
1460,74001,0
1461,74050,0
1462,74100,0
1463,74151,0
1464,74204,0
1465,74254,0
1466,74304,0
1467,74353,0
1468,74402,0
1469,74452,0
1470,74505,0
1471,74555,0
1472,74605,0
1473,74656,0
1474,74707,0
1475,74756,0
1476,74807,0
1477,74858,0
1478,74911,0
1479,74962,0
1480,75012,0
1481,75063,0
1482,75112,0
1483,75162,0
1484,75213,0
1485,75265,0
1486,75316,0
1487,75366,0
1488,75417,0
1489,75466,0
1490,75517,0
1491,75568,0
1492,75620,0
1493,75670,0
1494,75722,0
1495,75771,0
1496,75819,0
1497,75870,0
1498,75920,0
1499,75973,0
1500,76023,0
1501,76074,0
1502,76124,0
1503,76173,0
1504,76223,0
1505,76274,0
1506,76328,0
1507,76379,0
1508,76429,0
1509,76480,0
1510,76530,0
1511,76580,0
1512,76630,0
1513,76681,0
1514,76733,0
1515,76783,0
1516,76834,0
1517,76886,0
1518,76934,0
1519,76985,0
1520,77035,0
1521,77088,0
1522,77139,0
1523,77189,0
1524,77239,0
1525,77286,0
1526,77337,0
1527,77388,0
1528,77439,0
1529,77490,0
1530,77541,0
1531,77591,0
1532,77640,0
1533,77691,0
1534,77741,0
1535,77793,0
1536,77845,0
1537,77895,0
1538,77947,0
1539,77996,0
1540,78047,0
1541,78097,0
1542,78150,0
1543,78200,0
1544,78252,0
1545,78301,0
1546,78351,0
1547,78402,0
1548,78454,0
1549,78504,0
1550,78555,0
1551,78606,0
1552,78656,0
1553,78705,0
1554,78755,0
1555,78805,0
1556,78857,0
1557,78907,0
1558,78959,0
1559,79009,0
1560,79057,0
1561,79108,0
1562,79159,0
1563,79209,0
1564,79263,0
1565,79315,0
1566,79365,0
1567,79417,0
1568,79465,0
1569,79516,0
1570,79568,0
1571,79618,0
1572,79669,0
1573,79719,0
1574,79770,0
1575,79821,0
1576,79872,0
1577,79923,0
1578,79974,0
1579,80025,0
1580,80074,0
1581,80124,0
1582,80174,0
1583,80224,0
1584,80275,0
1585,80327,0
1586,80377,0
1587,80427,0
1588,80477,0
1589,80526,0
1590,80577,0
1591,80627,0
1592,80679,0
1593,80729,0
1594,80780,0
1595,80833,0
1596,80883,0
1597,80932,0
1598,80983,0
1599,81035,0
1600,81086,0
1601,81136,0
1602,81186,0
1603,81236,0
1604,81288,0
1605,81338,0
1606,81390,0
1607,81441,0
1608,81492,0
1609,81541,0
1610,81591,0
1611,81641,0
1612,81693,1
1613,81743,0
1614,81794,0
1615,81844,0
1616,81895,0
1617,81944,0
1618,81994,0
1619,82045,0
1620,82097,0
1621,82148,0
1622,82198,0
1623,82249,0
1624,82299,0
1625,82349,0
1626,82399,0
1627,82453,0
1628,82503,0
1629,82553,0
1630,82603,0
1631,82653,0
1632,82703,0
1633,82756,0
1634,82807,0
1635,82857,0
1636,82908,0
1637,82958,0
1638,83009,0
1639,83058,0
1640,83109,0
1641,83158,0
1642,83212,0
1643,83262,0
1644,83312,0
1645,83361,0
1646,83410,0
1647,83463,0
1648,83512,0
1649,83564,0
1650,83614,0
1651,83664,0
1652,83715,0
1653,83764,0
1654,83815,0
1655,83867,0
1656,83919,0
1657,83971,0
1658,84021,0
1659,84071,0
1660,84121,0
1661,84171,0
1662,84222,0
1663,84276,0
1664,84324,0
1665,84375,0
1666,84426,0
1667,84474,0
1668,84526,0
1669,84576,0
1670,84629,0
1671,84679,0
1672,84729,0
1673,84779,0
1674,84828,0
1675,84879,0
1676,84930,0
1677,84981,0
1678,85031,0
1679,85081,0
1680,85132,0
1681,85182,0
1682,85232,0
1683,85283,0
1684,85334,0
1685,85387,0
1686,85437,0
1687,85488,0
1688,85538,0
1689,85589,0
1690,85638,0
1691,85691,0
1692,85741,0
1693,85792,0
1694,85842,0
1695,85894,0
1696,85943,0
1697,85993,0
1698,86047,0
1699,86096,0
1700,86146,0
1701,86199,0
1702,86248,0
1703,86296,0
1704,86346,0
1705,86397,0
1706,86448,0
1707,86499,0
1708,86550,0
1709,86601,0
1710,86649,0
1711,86700,0
1712,86750,0
1713,86803,0
1714,86855,0
1715,86905,0
1716,86957,0
1717,87005,0
1718,87056,0
1719,87106,0
1720,87158,0
1721,87210,0
1722,87260,0
1723,87311,0
1724,87359,0
1725,87410,0
1726,87461,0
1727,87512,0
1728,87564,0
1729,87615,0
1730,87664,0
1731,87713,0
1732,87763,0
1733,87814,0
1734,87866,0
1735,87916,0
1736,87966,0
1737,88017,0
1738,88066,0
1739,88116,0
1740,88167,0
1741,88218,0
1742,88269,0
1743,88321,0
1744,88372,0
1745,88422,0
1746,88473,0
1747,88523,0
1748,88575,0
1749,88626,0
1750,88676,0
1751,88726,0
1752,88777,0
1753,88827,0
1754,88878,0
1755,88930,0
1756,88981,0
1757,89032,0
1758,89083,0
1759,89132,0
1760,89181,0
1761,89231,0
1762,89281,0
1763,89332,0
1764,89382,0
1765,89434,0
1766,89486,0
1767,89533,0
1768,89584,0
1769,89635,0
1770,89688,0
1771,89738,0
1772,89790,0
1773,89841,0
1774,89890,0
1775,89940,0
1776,89991,0
1777,90043,0
1778,90094,0
1779,90144,0
1780,90195,0
1781,90243,0
1782,90295,0
1783,90346,0
1784,90398,0
1785,90448,0
1786,90499,0
1787,90549,0
1788,90599,0
1789,90649,0
1790,90698,0
1791,90751,0
1792,90801,0
1793,90851,0
1794,90902,0
1795,90951,0
1796,91001,0
1797,91051,0
1798,91102,0
1799,91155,0
1800,91207,0
1801,91257,0
1802,91307,0
1803,91359,0
1804,91407,0
1805,91460,0
1806,91511,0
1807,91561,0
1808,91611,0
1809,91661,0
1810,91711,0
1811,91762,0
1812,91815,0
1813,91866,0
1814,91917,0
1815,91966,0
1816,92015,0
1817,92066,0
1818,92115,0
1819,92166,0
1820,92218,0
1821,92269,0
1822,92319,0
1823,92368,0
1824,92417,0
1825,92469,0
1826,92520,0
1827,92571,0
1828,92620,0
1829,92672,0
1830,92722,0
1831,92772,0
1832,92822,0
1833,92874,0
1834,92928,0
1835,93045,0
1836,93070,0
1837,93098,0
1838,93129,0
1839,93178,0
1840,93231,0
1841,93283,0
1842,93335,0
1843,93384,0
1844,93434,0
1845,93483,0
1846,93533,0
1847,93585,0
1848,93636,0
1849,93686,0
1850,93738,0
1851,93787,0
1852,93836,0
1853,93886,0
1854,93937,0
1855,93989,0
1856,94038,0
1857,94089,0
1858,94139,0
1859,94189,0
1860,94239,0
1861,94292,0
1862,94345,0
1863,94394,0
1864,94444,0
1865,94495,0
1866,94545,0
1867,94595,0
1868,94645,0
1869,94698,0
1870,94749,0
