Time Stamp (ms),qw,qx,qy,qz
134679,-0.4823,-0.666016,0.134766,-0.552856
134728,-0.540588,-0.631165,0.160278,-0.532654
134779,-0.561218,-0.642578,0.177185,-0.490601
134833,-0.614563,-0.656189,0.176819,-0.400635
134880,-0.711731,-0.663086,0.0806274,-0.217346
134929,-0.789734,-0.595825,0.00512695,-0.145935
134980,-0.808899,-0.577576,0.0175781,-0.108582
135030,-0.797485,-0.591919,0.0275269,-0.113831
135082,-0.808838,-0.576294,0.0317383,-0.112366
135134,-0.80127,-0.583862,0.00317383,-0.13031
135184,-0.804504,-0.58075,-0.0552979,-0.111328
135234,-0.842468,-0.523743,-0.0393066,-0.11969
135284,-0.825684,-0.53717,-0.0283813,-0.170044
135334,-0.771362,-0.573792,0.0204468,-0.274475
135385,-0.672058,-0.625427,0.0846558,-0.387329
135438,-0.621765,-0.665955,0.0742188,-0.405457
135488,-0.611816,-0.66925,0.114868,-0.40564
135538,-0.631348,-0.675537,0.129456,-0.358154
135588,-0.637085,-0.674072,0.141174,-0.34613
135637,-0.650024,-0.664734,0.183533,-0.319153
135687,-0.657166,-0.644592,0.213379,-0.327332
135738,-0.645874,-0.62854,0.24646,-0.356384
135790,-0.638184,-0.644592,0.228027,-0.353882
135841,-0.667542,-0.648804,0.178101,-0.318909
135890,-0.657532,-0.631714,0.203186,-0.35675
135943,-0.633667,-0.622986,0.282104,-0.361572
135991,-0.611145,-0.61322,0.350769,-0.357056
136043,-0.634399,-0.600769,0.372375,-0.312927
136093,-0.635742,-0.604309,0.313904,-0.363464
136146,-0.615051,-0.621765,0.241394,-0.420593
136197,-0.616272,-0.643799,0.222168,-0.395386
136246,-0.577209,-0.672119,0.261353,-0.383118
136296,-0.572205,-0.698669,0.230835,-0.362122
136347,-0.594543,-0.693848,0.134399,-0.383545
136397,-0.604797,-0.662537,0.147522,-0.416626
136447,-0.577332,-0.656616,0.233337,-0.425537
136500,-0.576782,-0.618469,0.370361,-0.384277
136550,-0.55896,-0.553711,0.483643,-0.383545
136601,-0.589478,-0.475464,0.556335,-0.341919
136652,-0.601807,-0.416748,0.600098,-0.322449
136701,-0.575256,-0.401123,0.639404,-0.315186
136751,-0.53717,-0.416687,0.660522,-0.318604
136802,-0.529785,-0.42218,0.654602,-0.33551
136854,-0.568848,-0.416748,0.639526,-0.306152
136906,-0.605164,-0.388306,0.614868,-0.323914
136956,-0.600525,-0.390686,0.58606,-0.378479
137007,-0.56366,-0.392761,0.623413,-0.373352
137056,-0.520386,-0.392578,0.678101,-0.339478
137105,-0.510681,-0.34552,0.696838,-0.366333
137155,-0.522461,-0.31012,0.710266,-0.355408
137206,-0.517944,-0.288818,0.711853,-0.376282
137257,-0.480652,-0.27832,0.746765,-0.365845
137309,-0.459229,-0.27594,0.73584,-0.414185
137359,-0.501038,-0.313232,0.639526,-0.49176
137410,-0.540894,-0.335144,0.549622,-0.541321
137459,-0.579529,-0.360596,0.398865,-0.612366
137509,-0.579285,-0.380615,0.324585,-0.643616
137560,-0.597778,-0.377502,0.273621,-0.6521
137611,-0.603088,-0.377686,0.257629,-0.653687
137664,-0.561279,-0.408386,0.319641,-0.64502
137713,-0.518433,-0.427734,0.29718,-0.678223
137766,-0.545288,-0.448975,0.288635,-0.646362
137814,-0.550232,-0.443726,0.321655,-0.630005
137866,-0.560181,-0.419495,0.257019,-0.666443
137915,-0.577209,-0.406067,0.152039,-0.692017
137968,-0.563171,-0.395813,0.200134,-0.697205
138019,-0.580933,-0.405945,0.1026,-0.697998
138068,-0.588806,-0.397827,0.167725,-0.683289
138119,-0.613831,-0.392944,0.275085,-0.627014
138169,-0.587341,-0.403076,0.397522,-0.578369
138219,-0.591248,-0.418945,0.488464,-0.486145
138270,-0.591858,-0.393738,0.482361,-0.511902
138321,-0.619019,-0.38324,0.474792,-0.494507
138373,-0.613342,-0.374756,0.493713,-0.489563
138423,-0.592041,-0.378845,0.549072,-0.452209
138473,-0.578735,-0.390686,0.565552,-0.438843
138524,-0.613403,-0.430054,0.564575,-0.346436
138575,-0.609436,-0.437927,0.579956,-0.317017
138622,-0.588623,-0.444824,0.611511,-0.285828
138674,-0.5755,-0.434082,0.63501,-0.277771
138724,-0.56366,-0.403931,0.678772,-0.241638
138775,-0.555176,-0.380066,0.69458,-0.254761
138826,-0.561462,-0.391479,0.673401,-0.279236
138875,-0.552429,-0.402649,0.672363,-0.283936
138925,-0.545166,-0.40271,0.673828,-0.29425
138976,-0.548462,-0.393005,0.681274,-0.283936
139029,-0.534973,-0.358521,0.723816,-0.247681
139081,-0.516174,-0.325195,0.755859,-0.23761
139130,-0.528931,-0.322571,0.748291,-0.237122
139181,-0.553162,-0.325012,0.730225,-0.234924
139231,-0.571045,-0.327637,0.702393,-0.270569
139281,-0.588257,-0.341064,0.676147,-0.283691
139333,-0.590637,-0.319031,0.670715,-0.315369
139384,-0.575989,-0.272339,0.682617,-0.35791
139436,-0.573425,-0.231995,0.70575,-0.345459
139487,-0.567688,-0.204834,0.725952,-0.329895
139537,-0.553284,-0.173462,0.737915,-0.345337
139585,-0.570984,-0.168152,0.711365,-0.373657
139637,-0.598572,-0.168884,0.677185,-0.393311
139687,-0.606567,-0.169617,0.643738,-0.43457
139738,-0.628052,-0.188904,0.584045,-0.478271
139789,-0.641418,-0.221497,0.547302,-0.489868
139840,-0.626282,-0.255066,0.567932,-0.469238
139891,-0.618713,-0.276245,0.530334,-0.509521
139941,-0.657104,-0.303406,0.426331,-0.542603
139991,-0.652161,-0.302307,0.474182,-0.508423
140043,-0.625244,-0.284363,0.534119,-0.492859
140093,-0.628296,-0.272156,0.531921,-0.49823
140143,-0.66272,-0.279785,0.439392,-0.538025
140192,-0.670654,-0.333313,0.166626,-0.641357
140244,-0.640869,-0.377869,0.176758,-0.644409
140294,-0.665039,-0.342834,0.226563,-0.623535
140342,-0.678955,-0.334106,0.223206,-0.614441
140393,-0.678528,-0.338135,0.226196,-0.611633
140443,-0.681091,-0.335388,0.225708,-0.610474
140496,-0.68573,-0.34021,0.231018,-0.600525
140548,-0.686096,-0.365173,0.310425,-0.547302
140598,-0.664246,-0.377991,0.414185,-0.494385
140648,-0.655701,-0.359314,0.478516,-0.460449
140698,-0.670837,-0.337097,0.488953,-0.444214
140749,-0.698792,-0.338928,0.438965,-0.451782
140802,-0.702576,-0.351807,0.432312,-0.442444
140854,-0.672974,-0.342529,0.492859,-0.432312
140902,-0.653503,-0.327087,0.531921,-0.427856
140953,-0.659607,-0.319275,0.5271,-0.430298
141003,-0.669495,-0.321716,0.517822,-0.424377
141053,-0.66156,-0.314636,0.536987,-0.418274
141104,-0.653442,-0.301514,0.562256,-0.40741
141154,-0.649109,-0.281067,0.580078,-0.403931
141205,-0.61438,-0.263062,0.629761,-0.395874
141257,-0.628235,-0.289429,0.598267,-0.404541
141308,-0.650696,-0.315552,0.578857,-0.376831
141357,-0.624634,-0.284851,0.616577,-0.385376
141407,-0.577026,-0.242615,0.679871,-0.38208
141460,-0.55304,-0.230713,0.714172,-0.361816
141508,-0.532349,-0.20697,0.742493,-0.349976
141560,-0.535156,-0.201111,0.728516,-0.377441
141610,-0.552002,-0.216187,0.714355,-0.371765
141660,-0.539246,-0.213074,0.739075,-0.342896
141710,-0.500305,-0.205933,0.779846,-0.31488
141759,-0.455444,-0.207275,0.818726,-0.281616
141810,-0.439697,-0.186707,0.82782,-0.294067
141861,-0.458313,-0.173279,0.803711,-0.337585
141913,-0.499329,-0.17926,0.762756,-0.369812
141962,-0.523376,-0.193542,0.749878,-0.355347
142013,-0.485596,-0.205872,0.794983,-0.299622
142065,-0.438477,-0.202454,0.836975,-0.257385
142115,-0.43396,-0.222046,0.837219,-0.247803
142165,-0.478149,-0.318909,0.788269,-0.219788
142216,-0.580322,-0.455688,0.661133,-0.135925
142269,-0.661316,-0.615662,0.426819,0.038269
142319,-0.608154,-0.746643,0.26825,0.0265503
142368,-0.45636,-0.881897,0.114319,0.0306396
142419,-0.360657,-0.910339,0.0214844,0.201904
142470,-0.314697,-0.902771,0.0531616,0.28833
142519,-0.318909,-0.903687,0.0299683,0.28418
142569,-0.387634,-0.867981,-0.0106812,0.310181
142627,-0.397705,-0.847046,0.0634155,0.346863
142673,-0.398193,-0.840454,0.0383301,0.365479
142724,-0.400269,-0.85144,0.0151367,0.338501
142773,-0.42926,-0.839355,0.015686,0.333191
142823,-0.468201,-0.805969,0.0352783,0.360474
142875,-0.480408,-0.780701,0.0647583,0.394409
142925,-0.428406,-0.825439,0.0349121,0.365967
142977,-0.377563,-0.874695,-0.0322876,0.302124
143028,-0.379822,-0.889099,-0.0308228,0.253479
143078,-0.376099,-0.896912,-0.0164185,0.231995
143131,-0.361145,-0.88562,-0.00848389,0.291992
143176,-0.319153,-0.893066,0.0211182,0.316467
143227,-0.270996,-0.894775,0.0519409,0.351013
143278,-0.28125,-0.893494,0.0581055,0.345215
143329,-0.311584,-0.900269,0.0491943,0.299988
143380,-0.368896,-0.888916,0.0392456,0.268677
143431,-0.409607,-0.874512,0.0529175,0.254089
143482,-0.374451,-0.89032,0.0970459,0.240173
143533,-0.359192,-0.896301,0.0455933,0.255981
143583,-0.391296,-0.874268,0.0600586,0.280884
143633,-0.401306,-0.863464,0.0551147,0.300476
143683,-0.418213,-0.842529,0.0529785,0.335205
143736,-0.441772,-0.823364,0.0663452,0.350037
143787,-0.473206,-0.794922,0.117859,0.360962
143837,-0.532898,-0.730652,0.139832,0.403259
143887,-0.595215,-0.646118,0.144714,0.455322
143936,-0.569397,-0.627319,0.10498,0.520813
143987,-0.556763,-0.583618,0.127441,0.577209
144037,-0.581055,-0.513733,0.177368,0.605835
144089,-0.56012,-0.486694,0.156311,0.651855
144141,-0.518066,-0.532837,0.0734863,0.665039
144191,-0.524841,-0.576538,0.0285034,0.625549
144242,-0.587585,-0.536499,0.0897827,0.59906
144291,-0.604675,-0.483826,0.123535,0.620544
144342,-0.601563,-0.477539,0.123962,0.628296
144393,-0.639709,-0.460022,0.117615,0.60437
144446,-0.614807,-0.505615,0.0905762,0.59845
144496,-0.575012,-0.578979,0.085022,0.571777
144546,-0.606934,-0.536133,0.12323,0.573608
144594,-0.699768,-0.438599,0.160889,0.540405
144645,-0.758911,-0.362854,0.178467,0.510437
144695,-0.758606,-0.359436,0.196045,0.506836
144746,-0.740601,-0.433167,0.222107,0.463257
144797,-0.717468,-0.50116,0.214355,0.433716
144847,-0.703125,-0.520142,0.175598,0.451843
144897,-0.729126,-0.463806,0.154236,0.479065
144950,-0.749878,-0.395325,0.181274,0.498535
144998,-0.746277,-0.39679,0.204956,0.49353
145048,-0.717834,-0.428894,0.216431,0.503906
145099,-0.704773,-0.474487,0.208801,0.484314
145152,-0.716309,-0.487,0.192566,0.461121
145203,-0.721924,-0.490723,0.149353,0.464417
145253,-0.757385,-0.425964,0.123779,0.479126
145304,-0.789001,-0.359619,0.111816,0.485474
145354,-0.801025,-0.328003,0.101013,0.490479
145404,-0.799072,-0.310486,0.0914307,0.506714
145455,-0.781128,-0.337219,0.115051,0.512756
145507,-0.763611,-0.440918,0.136353,0.451538
145557,-0.781006,-0.493713,0.207886,0.320923
145608,-0.814026,-0.44635,0.273743,0.251465
145659,-0.828796,-0.410278,0.314392,0.214294
145708,-0.82843,-0.399475,0.335754,0.203552
145759,-0.815125,-0.371765,0.374695,0.238708
145809,-0.809387,-0.345581,0.406982,0.244629
145862,-0.799622,-0.35614,0.394348,0.279663
145913,-0.814758,-0.341858,0.368408,0.289185
145963,-0.826965,-0.305725,0.347229,0.31958
146013,-0.817566,-0.300293,0.313354,0.378418
146063,-0.747864,-0.336121,0.274902,0.502136
146111,-0.600891,-0.39447,0.198059,0.666443
146162,-0.395386,-0.488159,0.108948,0.770386
146212,-0.104736,-0.564636,-0.00488281,0.818665
146268,0.130554,-0.583801,-0.0568848,0.799316
146317,0.24884,-0.513367,-0.108948,0.814026
146368,0.252808,-0.441467,-0.179199,0.842041
146417,0.210449,-0.416931,-0.242615,0.850281
146466,0.179138,-0.429504,-0.306702,0.830322
146516,0.166626,-0.448914,-0.33551,0.811218
146566,0.161804,-0.435913,-0.373901,0.80249
146620,0.107849,-0.402222,-0.387329,0.82251
146671,0.142029,-0.386292,-0.366272,0.834534
146722,0.210693,-0.4151,-0.340576,0.816895
146772,0.193359,-0.438782,-0.302185,0.823853
146822,0.167786,-0.450867,-0.287109,0.828369
146873,0.171692,-0.458496,-0.280029,0.825745
146922,0.21698,-0.42395,-0.328491,0.815613
146976,0.239746,-0.392822,-0.380432,0.802185
147026,0.1922,-0.340149,-0.434692,0.811401
147075,0.161926,-0.299622,-0.409302,0.846436
147127,0.18158,-0.260681,-0.453552,0.832642
147177,0.249451,-0.199219,-0.474121,0.820557
147227,0.368164,-0.193604,-0.432007,0.800232
147277,0.466187,-0.209412,-0.380188,0.770874
147330,0.538269,-0.156738,-0.466614,0.684082
147380,0.429138,-0.141479,-0.375,0.809387
147431,0.490784,-0.0969849,-0.273376,0.821594
147481,0.567749,-0.0514526,-0.217834,0.792175
147530,0.534973,-0.0452881,-0.145813,0.830994
147581,0.539185,0.00335693,-0.136475,0.831055
147629,0.649231,0.0390625,-0.27179,0.70929
147681,0.599487,0.0134277,-0.422058,0.679932
147732,0.488037,-0.0514526,-0.436157,0.754272
147782,0.520386,-0.0908813,-0.31073,0.790161
147834,0.625427,-0.0540161,-0.127136,0.767944
147883,0.669922,-0.0941772,-0.13385,0.724182
147933,0.67627,-0.103882,-0.286804,0.670532
147984,0.667664,-0.122864,-0.373901,0.631897
148036,0.60321,-0.120728,-0.406189,0.67572
148088,0.508789,-0.0877075,-0.511353,0.686951
148138,0.416992,-0.0703125,-0.591431,0.686584
148188,0.399109,-0.0769653,-0.570557,0.713623
148239,0.483521,-0.121765,-0.388245,0.775024
148289,0.608154,-0.144104,-0.168152,0.762329
148340,0.595215,-0.0951538,-0.0888062,0.792969
148392,0.476624,-0.0257568,-0.131958,0.868774
148443,0.439392,0.0273438,-0.216248,0.87146
148492,0.378113,0.0540161,-0.292542,0.876648
148543,0.314331,0.0874634,-0.296875,0.897461
148594,0.393311,0.120544,-0.293152,0.863037
148644,0.444275,0.0734863,-0.300903,0.840637
148695,0.367493,0.0223389,-0.398315,0.840149
148746,0.258606,0.0179443,-0.523071,0.811951
148796,0.177185,-0.0800781,-0.627625,0.753845
148847,0.267578,-0.204285,-0.655396,0.676147
148897,0.338013,-0.41394,-0.512695,0.671997
148947,0.407959,-0.444763,-0.445801,0.661072
148998,0.437012,-0.423096,-0.397461,0.687073
149047,0.44458,-0.376709,-0.396118,0.709595
149097,0.418213,-0.294312,-0.426086,0.746277
149149,0.326355,-0.26001,-0.480957,0.771057
149200,0.303284,-0.352173,-0.476685,0.746155
149250,0.360901,-0.524963,-0.398254,0.659973
149300,0.381958,-0.558228,-0.391357,0.623962
149350,0.416809,-0.504028,-0.422607,0.62738
149402,0.465088,-0.424316,-0.446472,0.635864
149452,0.462585,-0.31604,-0.492615,0.665955
149503,0.395813,-0.223206,-0.50238,0.735596
149557,0.367798,-0.162231,-0.465088,0.788696
149607,0.436279,-0.159851,-0.385193,0.797302
149658,0.427917,-0.124817,-0.387939,0.806702
149707,0.319397,-0.105469,-0.45105,0.826721
149757,0.332336,-0.135986,-0.461914,0.811035
149807,0.372253,-0.166931,-0.47876,0.777344
149861,0.408264,-0.185852,-0.452026,0.770996
149911,0.369751,-0.170288,-0.470581,0.782837
149961,0.413391,-0.165588,-0.399109,0.801514
150012,0.499634,-0.174988,-0.379272,0.758911
150062,0.530029,-0.181152,-0.364624,0.743835
150112,0.577209,-0.131592,-0.377502,0.712036
150162,0.602844,-0.125916,-0.369934,0.695618
150215,0.634827,-0.0936279,-0.373901,0.669617
150266,0.663513,-0.0576782,-0.336914,0.665527
150318,0.671753,-0.0667725,-0.214355,0.705933
150366,0.667358,-0.0648804,-0.209839,0.711609
150416,0.652771,-0.132935,-0.209229,0.715881
150466,0.709717,-0.140442,-0.312195,0.615723
150516,0.654663,-0.160706,-0.442444,0.591492
150568,0.611145,-0.0899048,-0.421875,0.663635
150618,0.66687,-0.0921631,-0.344299,0.654419
150668,0.689331,-0.0477295,-0.226685,0.686462
150718,0.678467,-0.0471802,-0.187683,0.708679
150768,0.70282,-0.120667,-0.244629,0.656982
150818,0.69873,-0.164917,-0.279968,0.637329
150869,0.642151,-0.195496,-0.349121,0.65387
150921,0.557373,-0.195862,-0.398682,0.701477
150971,0.44635,-0.268311,-0.360779,0.773682
151022,0.411072,-0.281982,-0.411316,0.763123
151075,0.37384,-0.319214,-0.425354,0.759888
151122,0.371765,-0.415833,-0.377991,0.738892
151175,0.369324,-0.451172,-0.352966,0.73175
151224,0.378906,-0.468079,-0.332764,0.725647
151277,0.387024,-0.472412,-0.321655,0.723572
151327,0.392029,-0.472107,-0.317627,0.7229
151377,0.415466,-0.460205,-0.332886,0.71051
151427,0.440369,-0.442444,-0.362,0.692322
151477,0.367798,-0.422974,-0.418274,0.714783
151530,0.249329,-0.445129,-0.424744,0.747864
151580,0.180847,-0.44696,-0.437012,0.759338
151631,0.218872,-0.433289,-0.454834,0.746643
151681,0.244568,-0.418518,-0.467834,0.739014
151733,0.27594,-0.421692,-0.465027,0.727844
151783,0.361816,-0.334167,-0.578247,0.599609
151898,0.405701,-0.244446,-0.678711,0.60498
151947,0.337097,-0.227783,-0.693115,0.626953
151978,0.273193,-0.227783,-0.693115,0.626953
152005,0.253784,-0.276428,-0.668213,0.642395
152044,0.253418,-0.323853,-0.605652,0.681213
152086,0.231995,-0.369141,-0.497864,0.749695
152137,0.177063,-0.351868,-0.471497,0.789001
152187,0.161926,-0.378845,-0.488586,0.769104
152237,0.157104,-0.384216,-0.541199,0.731323
152287,0.205688,-0.406982,-0.555298,0.695496
152340,0.222961,-0.379456,-0.569153,0.69458
152390,0.228394,-0.401428,-0.523132,0.716248
152440,0.194092,-0.390625,-0.480591,0.760803
152490,0.160706,-0.361816,-0.490784,0.776123
152542,0.157593,-0.373108,-0.487,0.773804
152590,0.0547485,-0.398987,-0.496948,0.768616
152641,-0.100708,-0.5354,-0.43457,0.717224
152691,-0.177124,-0.540222,-0.476807,0.67041
152745,-0.17926,-0.54834,-0.499878,0.645996
152795,-0.119934,-0.568359,-0.486938,0.652283
152845,0.00408936,-0.616699,-0.423889,0.66333
152896,0.0375977,-0.636597,-0.385071,0.667114
152945,-0.0803833,-0.614807,-0.435913,0.652344
152996,-0.149231,-0.608337,-0.440247,0.643311
153047,-0.176575,-0.553406,-0.486938,0.652283
153098,-0.175232,-0.605286,-0.456604,0.628052
153150,-0.0890503,-0.652039,-0.422791,0.623047
153200,-0.141968,-0.594543,-0.454407,0.64801
153250,-0.248901,-0.571289,-0.454651,0.636353
153300,-0.268494,-0.576782,-0.435486,0.636841
153351,-0.346985,-0.535583,-0.421509,0.644287
153401,-0.294373,-0.480103,-0.466248,0.682312
153454,-0.243164,-0.487671,-0.504395,0.6698
153504,-0.187378,-0.543518,-0.51001,0.639832
153554,-0.130432,-0.573792,-0.478638,0.651672
153605,-0.12616,-0.537109,-0.465088,0.692322
153652,-0.0927734,-0.557312,-0.447083,0.693481
153703,-0.0171509,-0.586792,-0.419434,0.692444
153754,0.0214233,-0.61261,-0.37854,0.693542
153806,0.0256958,-0.615417,-0.398926,0.679321
153856,-0.00817871,-0.622131,-0.407959,0.668213
153906,-0.0476685,-0.614502,-0.400574,0.677979
153957,-0.0529175,-0.601685,-0.410156,0.68335
154006,-0.0986938,-0.544617,-0.468445,0.688599
154056,-0.202393,-0.494568,-0.49054,0.688354
154108,-0.247131,-0.473206,-0.512146,0.672852
154163,-0.31189,-0.452148,-0.501709,0.668213
154212,-0.343384,-0.435059,-0.482117,0.678467
154261,-0.431824,-0.436218,-0.443115,0.653381
154312,-0.502625,-0.486755,-0.389465,0.598938
154362,-0.504272,-0.510254,-0.410217,0.56311
154412,-0.516663,-0.508484,-0.466553,0.506836
154467,-0.585083,-0.488831,-0.421265,0.491211
154517,-0.594116,-0.489197,-0.37207,0.518921
154568,-0.546326,-0.505005,-0.358521,0.563843
154619,-0.522278,-0.527039,-0.365295,0.562195
154668,-0.535706,-0.553467,-0.363098,0.524292
154718,-0.574219,-0.527649,-0.333008,0.53009
154769,-0.616516,-0.528442,-0.28833,0.507507
154817,-0.636963,-0.548584,-0.262939,0.47345
154872,-0.623962,-0.5802,-0.246765,0.46167
154922,-0.54071,-0.693054,-0.239502,0.412231
154971,-0.377991,-0.831238,-0.226013,0.339233
155022,-0.317505,-0.863525,-0.198792,0.337646
155071,-0.320801,-0.870483,-0.158997,0.337646
155120,-0.341614,-0.87262,-0.15979,0.310303
155171,-0.305054,-0.901978,-0.170532,0.25354
155222,-0.280029,-0.917847,-0.178406,0.21759
155271,-0.258728,-0.935181,-0.159302,0.182068
155324,-0.277344,-0.923584,-0.171753,0.201477
155373,-0.261475,-0.937134,-0.118896,0.19812
155424,-0.292053,-0.920776,-0.105591,0.236145
155473,-0.376404,-0.898743,-0.0584717,0.217163
155524,-0.44751,-0.869202,-0.0791016,0.194763
155575,-0.512817,-0.808167,-0.156799,0.243591
155629,-0.515869,-0.734863,-0.231262,0.374695
155679,-0.492004,-0.655273,-0.274658,0.503113
155730,-0.517334,-0.627563,-0.230835,0.534058
155780,-0.552124,-0.558838,-0.219727,0.57843
155829,-0.593384,-0.510498,-0.244995,0.572083
155881,-0.618591,-0.518677,-0.243164,0.537781
155933,-0.609924,-0.549011,-0.216187,0.529053
155982,-0.582581,-0.583191,-0.204773,0.527771
156034,-0.598938,-0.558838,-0.211182,0.533264
156084,-0.666138,-0.495056,-0.181335,0.527466
156134,-0.686462,-0.460449,-0.146912,0.543335
156185,-0.699402,-0.502319,-0.114075,0.495422
156235,-0.705444,-0.508423,-0.122498,0.478394
156286,-0.743408,-0.483948,-0.135193,0.441467
156338,-0.749878,-0.493896,-0.140808,0.417053
156389,-0.724792,-0.536438,-0.125366,0.413696
156440,-0.682983,-0.598145,-0.0906372,0.409363
156489,-0.6203,-0.668091,-0.0784302,0.403442
156537,-0.641418,-0.630737,-0.0870972,0.427979
156588,-0.698975,-0.593384,-0.045105,0.396606
156639,-0.737976,-0.600037,-0.00402832,0.308777
156691,-0.740784,-0.604797,0.0390015,0.289673
156741,-0.736694,-0.621216,0.0636597,0.259399
156790,-0.735229,-0.637451,0.0544434,0.223816
156842,-0.758545,-0.616943,0.0699463,0.197815
156891,-0.768555,-0.612488,0.0740356,0.169312
156941,-0.734375,-0.671753,0.0124512,0.0963135
156992,-0.667297,-0.738892,-0.0699463,0.0619507
157044,-0.533691,-0.836548,-0.119568,0.0331421
157098,-0.389465,-0.89447,-0.200073,0.0908203
157147,-0.327576,-0.913513,-0.171814,0.16925
157198,-0.289429,-0.902344,-0.180542,0.263489
157247,-0.201843,-0.843323,-0.3078,0.391541
157297,-0.171448,-0.81665,-0.289001,0.469238
157347,-0.189392,-0.756287,-0.284241,0.557983
157400,-0.175354,-0.734375,-0.289612,0.588318
157451,-0.101624,-0.668274,-0.381775,0.63031
157502,-0.0764771,-0.651001,-0.355164,0.666504
157552,-0.0396118,-0.623535,-0.339539,0.703064
157600,-0.0358887,-0.60791,-0.334656,0.719177
157652,-0.0419312,-0.611755,-0.336548,0.714661
157703,-0.0748901,-0.60022,-0.329468,0.724915
157754,-0.0706177,-0.532288,-0.342651,0.770874
157805,0.0205688,-0.393372,-0.419434,0.817871
157857,0.142761,-0.233704,-0.436035,0.857239
157907,0.235229,-0.067688,-0.424805,0.871582
157956,0.379639,0.124573,-0.392883,0.828247
158006,0.371887,0.197144,-0.381409,0.822998
158056,0.352844,0.218323,-0.433594,0.799927
158108,0.380798,0.252686,-0.418518,0.784851
158158,0.405823,0.249878,-0.390625,0.787598
158208,0.416687,0.232544,-0.350098,0.806091
158259,0.387939,0.234375,-0.432068,0.779724
158308,0.333313,0.253784,-0.526367,0.739868
158358,0.354919,0.241638,-0.546631,0.718933
158409,0.392944,0.256226,-0.479919,0.741394
158459,0.399963,0.275391,-0.407837,0.773193
158512,0.402466,0.272278,-0.483337,0.72821
158565,0.424194,0.223328,-0.547607,0.685791
158615,0.402954,0.246216,-0.474365,0.742981
158665,0.401428,0.269409,-0.389404,0.783997
158714,0.409668,0.242615,-0.436218,0.76355
158765,0.435364,0.208801,-0.514404,0.70874
158816,0.440247,0.188354,-0.551941,0.682678
158868,0.417969,0.188049,-0.485046,0.744751
158919,0.397827,0.209534,-0.42749,0.784241
158968,0.342712,0.171997,-0.400696,0.832092
159018,0.328918,0.203796,-0.367676,0.845642
159069,0.33844,0.278137,-0.377686,0.815735
159119,0.424255,0.333496,-0.383545,0.749451
159170,0.501648,0.430237,-0.384277,0.644653
159222,0.447266,0.468872,-0.373108,0.664001
159272,0.47583,0.532227,-0.325623,0.619873
159323,0.427612,0.59259,-0.243286,0.637756
159373,0.364929,0.643799,-0.170288,0.650635
159423,0.359436,0.710144,-0.129028,0.591492
159473,0.395508,0.721802,-0.198975,0.531982
159523,0.339905,0.713867,-0.305847,0.530396
159574,0.269897,0.722351,-0.323975,0.548096
159625,0.276794,0.73822,-0.335022,0.515869
159677,0.293762,0.737244,-0.335449,0.507629
159727,0.247498,0.715881,-0.283325,0.588196
159777,0.241333,0.741577,-0.219727,0.586121
159826,0.310303,0.744629,-0.207031,0.553528
159877,0.425049,0.689453,-0.227844,0.540466
159929,0.550415,0.659424,-0.237732,0.453552
159980,0.504639,0.612793,-0.353638,0.494751
160032,0.459412,0.593384,-0.28064,0.598389
160083,0.435425,0.628418,-0.176086,0.620056
160132,0.33783,0.641785,-0.197449,0.659546
160182,0.35498,0.623779,-0.194702,0.668579
160233,0.494751,0.623535,-0.192627,0.573853
160285,0.499084,0.620483,-0.215332,0.565308
160334,0.470032,0.604675,-0.276123,0.580688
160386,0.437012,0.621521,-0.378418,0.528687
160436,0.372437,0.60376,-0.474121,0.521545
160485,0.321289,0.579956,-0.477844,0.576294
160536,0.289307,0.507385,-0.505554,0.635071
160587,0.319031,0.437744,-0.501526,0.674561
160638,0.442261,0.418579,-0.541077,0.580017
160690,0.496582,0.259216,-0.526489,0.639526
160740,0.462952,0.122375,-0.506531,0.717041
160790,0.472595,0.138245,-0.487915,0.720703
160840,0.538086,0.203674,-0.43573,0.6922
160891,0.588684,0.333984,-0.406616,0.613647
160941,0.537903,0.415955,-0.366089,0.635315
160993,0.501343,0.438538,-0.350098,0.65863
161043,0.552002,0.379944,-0.320618,0.669434
161093,0.559998,0.371643,-0.348877,0.653137
161143,0.500305,0.374878,-0.390015,0.676086
161193,0.452148,0.430603,-0.421509,0.657654
161243,0.45105,0.49469,-0.367493,0.645569
161294,0.50824,0.599182,-0.293396,0.544617
161344,0.52417,0.653931,-0.180359,0.514893
161398,0.501953,0.688477,-0.138367,0.504883
161448,0.489258,0.723938,-0.177856,0.452637
161498,0.580078,0.739014,-0.0894775,0.330627
161551,0.575073,0.753906,-0.0454102,0.314453
161599,0.523376,0.798645,-0.0792847,0.286255
161649,0.476196,0.856873,-0.0891724,0.176392
161702,0.398438,0.914368,0.0422974,0.0577393
161752,0.320007,0.937439,0.0761719,0.113953
161804,0.363525,0.92627,0.0682983,0.0720825
161853,0.38385,0.919983,0.0598755,0.0521851
161905,0.429321,0.89978,0.0770874,-0.0109253
161952,0.408752,0.910645,0.0595703,-0.0109863
162003,0.375916,0.925293,0.0501099,-0.00427246
162058,0.352051,0.934814,-0.0134277,0.0443115
162107,0.362427,0.897522,-0.183594,0.171326
162157,0.439819,0.825684,-0.258301,0.240967
162208,0.477539,0.791443,-0.243713,0.293579
162259,0.429443,0.8255,-0.1922,0.311829
162308,0.376465,0.843262,-0.137451,0.358215
